,Days,Susceptible,Asymptomatic,Presymptomatic,MildlyInfected,SeverelyInfected,Recovered,Hospitalized,Dead,NewDeathsPerDay,NewIdentifiedInfections,NewInfections,TestPositivityRate,CaseFatalityRate,Mean(R),Std(R)
0,1.0,99889.0,82.0,20.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0
1,2.0,99852.0,89.0,34.0,12.0,0.0,13.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,5.0,5.0
2,3.0,99793.0,95.0,48.0,37.0,1.0,26.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,5.0,5.0
3,4.0,99729.0,114.0,53.0,56.0,1.0,47.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,5.0,5.0
4,5.0,99675.0,118.0,68.0,67.0,1.0,71.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,5.0,5.0
5,6.0,99587.0,128.0,91.0,98.0,3.0,93.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,5.0,5.0
6,7.0,99489.0,146.0,113.0,125.0,5.0,122.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,5.0,5.0
7,8.0,99390.0,165.0,121.0,160.0,5.0,159.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,5.0,5.0
8,9.0,99273.0,173.0,147.0,186.0,6.0,215.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,5.0,5.0
9,10.0,99143.0,183.0,157.0,244.0,6.0,267.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,1065.0,72.9725975966321
10,11.0,98987.0,218.0,182.0,295.0,6.0,312.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,61.6589757309899,2.84109563215879
11,12.0,98832.0,254.0,185.0,341.0,7.0,381.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,16.7283259749524,0.63591553625833
12,13.0,98656.0,283.0,221.0,387.0,7.0,446.0,0.0,0.0,0.0,0.0,149.0,0.0,0.0,8.12332566722536,0.274618530008035
13,14.0,98465.0,305.0,265.0,437.0,8.0,519.0,1.0,0.0,0.0,0.0,163.0,0.0,0.0,5.32883536148976,0.162527954833003
14,15.0,98253.0,339.0,263.0,527.0,8.0,608.0,2.0,0.0,0.0,0.0,183.0,0.0,0.0,4.18043555571752,0.114888759528916
15,16.0,97967.0,396.0,302.0,611.0,9.0,713.0,2.0,0.0,0.0,212.0,257.0,42.4,0.0,3.67220360376701,0.0902394804564118
16,17.0,97564.0,478.0,410.0,678.0,8.0,860.0,2.0,0.0,0.0,258.0,363.0,51.6,0.0,3.01394045010948,0.0703968837529056
17,18.0,97053.0,566.0,531.0,809.0,11.0,1026.0,3.0,1.0,1.0,221.0,444.0,57.552083333333336,0.0,2.55911787017746,0.0569960850153254
18,19.0,96476.0,697.0,662.0,957.0,11.0,1192.0,4.0,1.0,0.0,183.0,510.0,82.43243243243244,0.0,2.31103387093362,0.0486560403514136
19,20.0,95817.0,816.0,794.0,1135.0,17.0,1416.0,4.0,1.0,0.0,200.0,585.0,85.47008547008546,0.0,2.16187697169089,0.0429889225927909
20,21.0,94959.0,1018.0,958.0,1415.0,26.0,1619.0,4.0,1.0,0.0,249.0,754.0,88.92857142857142,0.4716981132075472,2.03359551830787,0.0385001546898249
21,22.0,93984.0,1206.0,1147.0,1696.0,27.0,1933.0,6.0,1.0,0.0,332.0,856.0,90.21739130434784,0.6024096385542169,1.89496804838877,0.0345799392125286
22,23.0,92808.0,1446.0,1393.0,2018.0,32.0,2295.0,7.0,1.0,0.0,389.0,1047.0,89.63133640552995,0.0,1.73280225984902,0.0309824411524132
23,24.0,91452.0,1727.0,1614.0,2442.0,42.0,2713.0,9.0,1.0,0.0,441.0,1195.0,91.875,0.4329004329004329,1.57890066227214,0.0279243767487176
24,25.0,89819.0,2037.0,1906.0,2901.0,50.0,3274.0,12.0,1.0,0.0,461.0,1438.0,92.2,0.9523809523809524,1.44334696352748,0.025427752456923
25,26.0,88070.0,2389.0,2151.0,3437.0,52.0,3883.0,17.0,1.0,0.0,456.0,1522.0,91.2,0.27548209366391185,1.33071061612409,0.0234543355043389
26,27.0,86215.0,2708.0,2368.0,3977.0,58.0,4652.0,21.0,1.0,0.0,461.0,1642.0,92.2,0.23923444976076555,1.25135189842162,0.0220248365331804
