,Days,Susceptible,Asymptomatic,Presymptomatic,MildlyInfected,SeverelyInfected,Recovered,Hospitalized,Dead,NewDeathsPerDay,NewIdentifiedInfections,NewInfections,TestPositivityRate,CaseFatalityRate,Mean(R),Std(R)
0,1.0,99863.0,104.0,21.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0
1,2.0,99795.0,108.0,54.0,21.0,0.0,22.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,5.0,5.0
2,3.0,99723.0,119.0,71.0,45.0,0.0,42.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,5.0,5.0
3,4.0,99627.0,130.0,92.0,88.0,0.0,63.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,5.0,5.0
4,5.0,99524.0,159.0,118.0,112.0,0.0,87.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,5.0,5.0
5,6.0,99420.0,168.0,129.0,155.0,1.0,127.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,5.0,5.0
6,7.0,99297.0,184.0,145.0,205.0,2.0,167.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,5.0,5.0
7,8.0,99160.0,204.0,169.0,245.0,4.0,218.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,1215.0,77.9422863405995
8,9.0,99019.0,224.0,179.0,299.0,4.0,274.0,1.0,0.0,0.0,0.0,122.0,0.0,0.0,55.3417466417422,2.52336644482785
9,10.0,98872.0,245.0,181.0,352.0,5.0,344.0,1.0,0.0,0.0,0.0,129.0,0.0,0.0,14.5765388573157,0.567821336242318
10,11.0,98699.0,273.0,208.0,387.0,6.0,426.0,1.0,0.0,0.0,0.0,150.0,0.0,0.0,7.47119842804964,0.258551483079762
11,12.0,98522.0,288.0,225.0,438.0,7.0,519.0,1.0,0.0,0.0,0.0,160.0,0.0,0.0,5.21638658901635,0.160828088337097
12,13.0,98342.0,301.0,263.0,482.0,11.0,600.0,1.0,0.0,0.0,0.0,153.0,0.0,0.0,4.18667727136737,0.115939304033503
13,14.0,98042.0,371.0,327.0,557.0,11.0,689.0,3.0,0.0,0.0,242.0,277.0,48.4,0.0,3.50939375948492,0.0891099501192712
14,15.0,97641.0,447.0,418.0,668.0,10.0,811.0,5.0,0.0,0.0,238.0,359.0,47.6,0.0,2.82875517279829,0.0690351087088661
