,Days,Susceptible,Asymptomatic,Presymptomatic,MildlyInfected,SeverelyInfected,Recovered,Hospitalized,Dead,NewDeathsPerDay,NewIdentifiedInfections,NewInfections,TestPositivityRate,CaseFatalityRate,Mean(R),Std(R)
0,1.0,99859.0,106.0,22.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0
1,2.0,99800.0,112.0,44.0,20.0,0.0,24.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,5.0,5.0
2,3.0,99716.0,125.0,63.0,47.0,0.0,49.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,5.0,5.0
3,4.0,99633.0,143.0,90.0,67.0,1.0,66.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,5.0,5.0
4,5.0,99529.0,165.0,121.0,94.0,1.0,90.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,5.0,5.0
5,6.0,99414.0,177.0,145.0,130.0,3.0,131.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,5.0,5.0
6,7.0,99286.0,200.0,160.0,177.0,5.0,171.0,1.0,0.0,0.0,0.0,116.0,0.0,0.0,5.0,5.0
7,8.0,99136.0,225.0,178.0,243.0,7.0,210.0,1.0,0.0,0.0,0.0,134.0,0.0,0.0,520.0,50.9901951359278
8,9.0,98942.0,254.0,211.0,323.0,8.0,261.0,1.0,0.0,0.0,0.0,160.0,0.0,0.0,55.8449857836921,3.82643537594648
9,10.0,98758.0,298.0,212.0,391.0,8.0,332.0,1.0,0.0,0.0,0.0,159.0,0.0,0.0,16.6095498096528,0.919917882570404
10,11.0,98561.0,330.0,228.0,427.0,12.0,440.0,2.0,0.0,0.0,0.0,176.0,0.0,0.0,8.01488196878653,0.399745979583264
11,12.0,98328.0,377.0,250.0,497.0,15.0,530.0,3.0,0.0,0.0,0.0,197.0,0.0,0.0,5.13670224765985,0.233970376095517
12,13.0,98060.0,415.0,296.0,561.0,17.0,647.0,4.0,0.0,0.0,0.0,228.0,0.0,0.0,3.93819248683559,0.164091353618149
13,14.0,97739.0,483.0,357.0,631.0,17.0,767.0,6.0,0.0,0.0,103.0,289.0,51.5,0.0,3.27702924839409,0.126226450310181
14,15.0,97342.0,543.0,446.0,721.0,21.0,922.0,5.0,0.0,0.0,109.0,349.0,54.50000000000001,0.0,2.520170096447,0.0962907497586794
15,16.0,96902.0,644.0,481.0,866.0,20.0,1077.0,9.0,1.0,1.0,113.0,374.0,56.49999999999999,100.0,2.00276871045204,0.0766338149405101
16,17.0,96429.0,729.0,538.0,1002.0,20.0,1274.0,7.0,1.0,0.0,76.0,416.0,38.0,0.0,1.67201121699,0.0642606112571602
17,18.0,95995.0,793.0,563.0,1108.0,27.0,1506.0,7.0,1.0,0.0,80.0,379.0,40.0,0.0,1.54224953770271,0.0579203971582853
18,19.0,95499.0,849.0,635.0,1238.0,32.0,1737.0,9.0,1.0,0.0,94.0,434.0,47.0,0.0,1.45448930327553,0.0536131870203293
19,20.0,94948.0,936.0,693.0,1393.0,30.0,1988.0,11.0,1.0,0.0,98.0,474.0,49.0,0.0,1.35926213284358,0.0498329675848207
20,21.0,94350.0,1020.0,777.0,1551.0,28.0,2262.0,11.0,1.0,0.0,114.0,537.0,56.99999999999999,0.0,1.31566354094668,0.0474440407213516
21,22.0,93770.0,1116.0,794.0,1721.0,31.0,2554.0,13.0,1.0,0.0,107.0,505.0,53.5,1.2345679012345678,1.26174895815111,0.0452068478544322
22,23.0,93087.0,1228.0,859.0,1892.0,33.0,2884.0,15.0,2.0,1.0,107.0,595.0,53.5,1.0309278350515463,1.24533066398809,0.0438649017585713
23,24.0,92448.0,1296.0,874.0,2060.0,43.0,3263.0,14.0,2.0,0.0,108.0,572.0,54.0,0.0,1.21912001653757,0.0425216935434563
24,25.0,91770.0,1358.0,921.0,2193.0,44.0,3696.0,14.0,4.0,2.0,107.0,613.0,53.5,1.0204081632653061,1.21468915716333,0.0416634943682914
25,26.0,91031.0,1423.0,985.0,2361.0,48.0,4133.0,14.0,5.0,1.0,102.0,644.0,51.0,1.0526315789473684,1.1960794129371,0.0406444329900836
26,27.0,90277.0,1485.0,1008.0,2569.0,58.0,4582.0,15.0,6.0,1.0,123.0,662.0,61.5,2.127659574468085,1.19425974675254,0.0399643786338474
27,28.0,89455.0,1549.0,1074.0,2789.0,62.0,5050.0,15.0,6.0,0.0,124.0,723.0,62.0,0.0,1.15599593649067,0.0387273210153035
28,29.0,88673.0,1613.0,1065.0,2981.0,62.0,5580.0,19.0,7.0,1.0,134.0,684.0,67.0,0.0,1.12750784461642,0.0377095033635808
29,30.0,87844.0,1669.0,1092.0,3158.0,62.0,6139.0,29.0,7.0,0.0,123.0,727.0,61.5,0.8928571428571428,1.11415589425829,0.0370357950895097
30,31.0,86947.0,1774.0,1160.0,3310.0,66.0,6704.0,32.0,7.0,0.0,136.0,803.0,68.0,0.0,1.09634475643259,0.0363634601980712
31,32.0,86094.0,1845.0,1233.0,3420.0,73.0,7295.0,33.0,7.0,0.0,123.0,749.0,61.5,0.0,1.06502352266326,0.0355205231973836
32,33.0,85164.0,1920.0,1286.0,3628.0,76.0,7888.0,31.0,7.0,0.0,129.0,857.0,64.5,0.0,1.05171331572182,0.0350376505666777
33,34.0,84205.0,2014.0,1339.0,3830.0,71.0,8497.0,36.0,8.0,1.0,121.0,847.0,60.5,0.0,1.04116993907587,0.034667166937229
34,35.0,83229.0,2105.0,1360.0,4048.0,79.0,9133.0,38.0,8.0,0.0,127.0,861.0,63.5,0.0,1.04352362442909,0.0345545201479532
35,36.0,82161.0,2198.0,1463.0,4224.0,79.0,9819.0,48.0,8.0,0.0,145.0,951.0,72.5,0.8928571428571428,1.03363130181548,0.0342645440058104
36,37.0,81063.0,2280.0,1525.0,4417.0,79.0,10574.0,53.0,9.0,1.0,127.0,979.0,63.5,0.9009009009009009,1.01435792092571,0.0338307307716466
37,38.0,80003.0,2308.0,1527.0,4637.0,79.0,11387.0,49.0,10.0,1.0,126.0,925.0,63.0,0.8928571428571428,1.01711976021379,0.0337915406459139
38,39.0,78995.0,2386.0,1481.0,4794.0,82.0,12199.0,51.0,12.0,2.0,125.0,889.0,62.5,1.6,1.01606748766735,0.0337193838861818
39,40.0,77931.0,2448.0,1507.0,4946.0,79.0,13022.0,55.0,12.0,0.0,130.0,963.0,65.0,1.9801980198019802,1.03216380967931,0.0339373370089038
40,41.0,76913.0,2445.0,1510.0,5108.0,76.0,13875.0,61.0,12.0,0.0,131.0,914.0,65.5,0.0,1.02111661300493,0.0337018701819831
41,42.0,75835.0,2521.0,1562.0,5159.0,73.0,14776.0,60.0,14.0,2.0,125.0,975.0,62.5,1.8867924528301887,1.01593617514095,0.0335491682010048
42,43.0,74762.0,2544.0,1524.0,5352.0,73.0,15667.0,64.0,14.0,0.0,134.0,971.0,67.0,0.0,1.01814719745842,0.0335308922168072
43,44.0,73701.0,2565.0,1517.0,5488.0,80.0,16574.0,59.0,16.0,2.0,134.0,948.0,67.0,2.5423728813559325,1.01314909859824,0.033402536612711
44,45.0,72670.0,2594.0,1507.0,5560.0,83.0,17512.0,56.0,18.0,2.0,128.0,923.0,64.0,1.8518518518518516,1.00724207753718,0.0332620638040929
45,46.0,71659.0,2578.0,1516.0,5636.0,76.0,18457.0,58.0,20.0,2.0,142.0,884.0,71.0,0.8547008547008548,1.01623402280137,0.0333775045377623
46,47.0,70586.0,2645.0,1499.0,5667.0,81.0,19445.0,54.0,23.0,3.0,123.0,956.0,61.5,1.7857142857142856,1.00251552815651,0.0331240454125441
47,48.0,69565.0,2657.0,1496.0,5649.0,92.0,20471.0,44.0,26.0,3.0,130.0,923.0,65.0,2.8301886792452833,1.01172007388084,0.0332471845199355
48,49.0,68517.0,2652.0,1490.0,5780.0,93.0,21398.0,44.0,26.0,0.0,130.0,947.0,65.0,0.0,1.00518244495748,0.0331218876832716
49,50.0,67538.0,2677.0,1477.0,5808.0,96.0,22332.0,44.0,28.0,2.0,132.0,889.0,66.0,1.9801980198019802,0.992981417953194,0.032898942098779
50,51.0,66545.0,2662.0,1442.0,5867.0,96.0,23310.0,49.0,29.0,1.0,131.0,885.0,65.5,0.8849557522123894,0.987073378494486,0.0327933164752253
51,52.0,65556.0,2663.0,1448.0,5897.0,89.0,24265.0,53.0,29.0,0.0,138.0,880.0,69.0,0.0,0.97921896504977,0.0326769600951711
52,53.0,64551.0,2686.0,1438.0,5933.0,97.0,25211.0,52.0,32.0,3.0,131.0,909.0,65.5,2.586206896551724,0.973527456262788,0.0326143969245737
53,54.0,63596.0,2672.0,1397.0,5878.0,101.0,26268.0,56.0,32.0,0.0,133.0,860.0,66.5,0.9259259259259258,0.972186207308623,0.032642818134158
54,55.0,62690.0,2660.0,1366.0,5869.0,100.0,27224.0,59.0,32.0,0.0,125.0,820.0,62.5,0.0,0.95842644043887,0.0324750410517294
55,56.0,61771.0,2628.0,1345.0,5892.0,95.0,28173.0,63.0,33.0,1.0,120.0,826.0,60.0,0.0,0.957518695748384,0.0325378098186062
56,57.0,60905.0,2622.0,1325.0,5819.0,90.0,29138.0,66.0,35.0,2.0,127.0,795.0,63.5,1.8018018018018018,0.966743653860357,0.0327945323033888
57,58.0,60092.0,2548.0,1287.0,5763.0,85.0,30121.0,68.0,36.0,1.0,123.0,730.0,61.5,0.9615384615384616,0.960541049623398,0.0327923307455341
58,59.0,59263.0,2510.0,1249.0,5681.0,87.0,31101.0,73.0,36.0,0.0,131.0,739.0,65.5,0.0,0.965123686403111,0.0329679971063543
59,60.0,58450.0,2430.0,1240.0,5606.0,94.0,32074.0,67.0,39.0,3.0,127.0,732.0,63.5,1.7857142857142856,0.947253408978852,0.0327614441968559
60,61.0,57716.0,2359.0,1196.0,5549.0,94.0,32971.0,72.0,43.0,4.0,117.0,665.0,58.5,5.555555555555555,0.935171250870605,0.0326575966670382
61,62.0,57037.0,2284.0,1125.0,5471.0,89.0,33887.0,63.0,44.0,1.0,120.0,621.0,60.0,0.8849557522123894,0.938396055865224,0.0328504326989627
62,63.0,56413.0,2161.0,1062.0,5385.0,88.0,34788.0,57.0,46.0,2.0,123.0,562.0,61.5,1.8518518518518516,0.947530197902663,0.0331701916284554
63,64.0,55795.0,2075.0,1002.0,5295.0,86.0,35642.0,58.0,47.0,1.0,116.0,561.0,57.99999999999999,1.9417475728155338,0.928503028795896,0.0329929184796065
64,65.0,55199.0,1989.0,968.0,5139.0,82.0,36518.0,57.0,48.0,1.0,122.0,546.0,61.0,1.9607843137254901,0.894815647778268,0.0325441304680544
65,66.0,54621.0,1964.0,917.0,5017.0,79.0,37295.0,56.0,51.0,3.0,110.0,528.0,55.00000000000001,2.7522935779816518,0.867437946856681,0.0322380774065616
66,67.0,54075.0,1882.0,867.0,4905.0,79.0,38087.0,52.0,53.0,2.0,111.0,491.0,55.50000000000001,1.0416666666666665,0.85870610171286,0.0323407427889385
67,68.0,53557.0,1799.0,871.0,4764.0,75.0,38830.0,49.0,55.0,2.0,113.0,461.0,56.49999999999999,2.0618556701030926,0.848911178567974,0.0324826835069862
68,69.0,53086.0,1708.0,829.0,4619.0,74.0,39581.0,48.0,55.0,0.0,120.0,423.0,60.0,0.0,0.839004905173112,0.0326582216411803
69,70.0,52590.0,1636.0,805.0,4510.0,76.0,40281.0,46.0,56.0,1.0,99.0,454.0,49.5,0.0,0.7972367260952,0.0322263846109032
70,71.0,52180.0,1537.0,757.0,4380.0,73.0,40968.0,47.0,58.0,2.0,80.0,368.0,40.0,1.0309278350515463,0.818055576766253,0.0330949862124646
71,72.0,51767.0,1488.0,689.0,4253.0,68.0,41632.0,44.0,59.0,1.0,90.0,376.0,45.0,1.9047619047619049,0.843725569726753,0.0341334829689564
72,73.0,51430.0,1397.0,651.0,4096.0,60.0,42259.0,48.0,59.0,0.0,91.0,311.0,45.5,1.1627906976744187,0.843491531651407,0.0346380456388489
73,74.0,51072.0,1346.0,592.0,3968.0,59.0,42857.0,45.0,61.0,2.0,89.0,323.0,44.5,2.8169014084507045,0.837619701002553,0.0349920650069601
74,75.0,50703.0,1299.0,585.0,3810.0,53.0,43444.0,42.0,64.0,3.0,90.0,341.0,45.0,1.3888888888888888,0.831879037561874,0.0353431536151439
75,76.0,50400.0,1241.0,540.0,3681.0,46.0,43982.0,46.0,64.0,0.0,72.0,278.0,36.0,0.0,0.824072062938745,0.0356610858347594
76,77.0,50064.0,1199.0,519.0,3550.0,44.0,44518.0,42.0,64.0,0.0,98.0,309.0,49.0,0.0,0.847646156041068,0.0366812366145354
77,78.0,49758.0,1148.0,508.0,3354.0,51.0,45077.0,39.0,65.0,1.0,80.0,278.0,40.0,1.2658227848101267,0.845794874575016,0.0371620932851047
78,79.0,49474.0,1096.0,465.0,3218.0,54.0,45590.0,38.0,65.0,0.0,72.0,259.0,36.0,0.0,0.845060631159239,0.0376419922958192
79,80.0,49198.0,1054.0,459.0,3084.0,55.0,46044.0,41.0,65.0,0.0,71.0,254.0,35.5,0.0,0.855395816175442,0.0383697462753706
80,81.0,48954.0,981.0,445.0,2935.0,50.0,46529.0,40.0,66.0,1.0,70.0,221.0,35.0,1.4705882352941175,0.865300250426618,0.0390902807323171
81,82.0,48699.0,939.0,413.0,2832.0,46.0,46966.0,39.0,66.0,0.0,70.0,236.0,35.0,0.0,0.843239823817613,0.0390623305276175
82,83.0,48467.0,895.0,384.0,2744.0,48.0,47358.0,36.0,68.0,2.0,72.0,209.0,36.0,3.389830508474576,0.828505877686251,0.0391869833362974
