,Days,Susceptible,Asymptomatic,Presymptomatic,MildlyInfected,SeverelyInfected,Recovered,Hospitalized,Dead,NewDeathsPerDay,NewIdentifiedInfections,NewInfections,TestPositivityRate,CaseFatalityRate,Mean(R),Std(R)
0,1.0,99857.0,106.0,22.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0
1,2.0,99796.0,119.0,39.0,15.0,2.0,29.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,5.0,5.0
2,3.0,99736.0,125.0,52.0,33.0,2.0,52.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,5.0,5.0
3,4.0,99653.0,143.0,74.0,56.0,2.0,72.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,5.0,5.0
4,5.0,99564.0,160.0,90.0,89.0,3.0,94.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,5.0,5.0
5,6.0,99437.0,178.0,120.0,134.0,4.0,127.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,5.0,5.0
6,7.0,99316.0,193.0,150.0,168.0,3.0,170.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,5.0,5.0
7,8.0,99152.0,230.0,175.0,215.0,4.0,224.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,445.0,47.169905660283
8,9.0,98993.0,252.0,202.0,270.0,4.0,279.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,59.3101798449978,4.24729019689567
9,10.0,98799.0,279.0,235.0,333.0,2.0,350.0,2.0,0.0,0.0,0.0,176.0,0.0,0.0,18.9567707553418,1.04831181816564
10,11.0,98582.0,308.0,263.0,404.0,5.0,436.0,2.0,0.0,0.0,0.0,185.0,0.0,0.0,8.74647513272776,0.43569296006783
11,12.0,98368.0,338.0,275.0,480.0,8.0,530.0,1.0,0.0,0.0,0.0,187.0,0.0,0.0,5.51078260844419,0.247941831355446
12,13.0,98137.0,378.0,281.0,559.0,11.0,633.0,1.0,0.0,0.0,0.0,199.0,0.0,0.0,4.02967020279924,0.167902925116635
13,14.0,97844.0,425.0,346.0,621.0,12.0,751.0,1.0,0.0,0.0,88.0,265.0,44.0,0.0,3.33540193062627,0.127906825226214
14,15.0,97482.0,503.0,395.0,729.0,14.0,875.0,2.0,0.0,0.0,106.0,315.0,53.0,0.0,2.59433610022145,0.0978472392066268
15,16.0,97050.0,578.0,490.0,832.0,16.0,1029.0,5.0,0.0,0.0,132.0,378.0,66.0,0.0,2.03381799448377,0.0771471138294236
16,17.0,96603.0,649.0,538.0,984.0,15.0,1204.0,7.0,0.0,0.0,76.0,393.0,38.0,0.0,1.62322225049966,0.0630883243433756
17,18.0,96143.0,717.0,615.0,1099.0,15.0,1401.0,10.0,0.0,0.0,91.0,409.0,45.5,0.0,1.47777871288332,0.0564630222545549
18,19.0,95681.0,776.0,612.0,1268.0,20.0,1634.0,9.0,0.0,0.0,82.0,404.0,41.0,0.7936507936507936,1.3684561616551,0.051908500937705
19,20.0,95197.0,845.0,629.0,1426.0,22.0,1871.0,10.0,0.0,0.0,104.0,425.0,52.0,0.0,1.32259113268199,0.049255867723549
20,21.0,94700.0,923.0,671.0,1549.0,23.0,2122.0,12.0,0.0,0.0,111.0,440.0,55.50000000000001,0.0,1.2732819727905,0.0469657131013688
21,22.0,94155.0,1015.0,726.0,1656.0,21.0,2413.0,14.0,0.0,0.0,98.0,481.0,49.0,0.0,1.22740868922223,0.0449989858066452
22,23.0,93576.0,1088.0,788.0,1800.0,23.0,2711.0,14.0,0.0,0.0,99.0,516.0,49.5,1.0526315789473684,1.21372590312066,0.0438251023170267
23,24.0,92936.0,1162.0,842.0,1946.0,29.0,3071.0,14.0,0.0,0.0,99.0,568.0,49.5,0.9615384615384616,1.22114350070752,0.0431739425076085
24,25.0,92286.0,1255.0,870.0,2102.0,32.0,3441.0,14.0,0.0,0.0,101.0,586.0,50.5,0.0,1.22938900208584,0.0425958042905262
25,26.0,91586.0,1337.0,946.0,2227.0,42.0,3850.0,12.0,0.0,0.0,108.0,618.0,54.0,0.0,1.21005195525575,0.0415533547452858
26,27.0,90805.0,1426.0,1030.0,2388.0,49.0,4289.0,13.0,0.0,0.0,118.0,681.0,59.0,2.272727272727273,1.18812968005043,0.0404913511738009
