,Days,Susceptible,Asymptomatic,Presymptomatic,MildlyInfected,SeverelyInfected,Recovered,Hospitalized,Dead,NewDeathsPerDay,NewIdentifiedInfections,NewInfections,TestPositivityRate,CaseFatalityRate,Mean(R),Std(R)
0,1.0,99847.0,113.0,24.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0
1,2.0,99784.0,121.0,43.0,16.0,1.0,35.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,5.0,5.0
2,3.0,99726.0,118.0,61.0,38.0,1.0,56.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,5.0,5.0
3,4.0,99653.0,131.0,78.0,53.0,2.0,83.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,5.0,5.0
4,5.0,99573.0,143.0,88.0,82.0,3.0,111.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,5.0,5.0
5,6.0,99465.0,155.0,103.0,120.0,4.0,152.0,1.0,0.0,0.0,0.0,91.0,0.0,0.0,5.0,5.0
6,7.0,99383.0,165.0,111.0,153.0,3.0,183.0,2.0,0.0,0.0,0.0,70.0,0.0,0.0,5.0,5.0
7,8.0,99268.0,183.0,125.0,189.0,4.0,229.0,2.0,0.0,0.0,0.0,102.0,0.0,0.0,5.0,5.0
8,9.0,99160.0,190.0,143.0,220.0,4.0,282.0,1.0,0.0,0.0,0.0,91.0,0.0,0.0,195.0,31.224989991992
9,10.0,99006.0,228.0,166.0,265.0,5.0,329.0,1.0,0.0,0.0,0.0,137.0,0.0,0.0,55.4335252022543,6.01261000031352
10,11.0,98837.0,250.0,197.0,313.0,8.0,394.0,1.0,0.0,0.0,0.0,151.0,0.0,0.0,18.2289472362503,1.55175103837147
11,12.0,98637.0,289.0,239.0,366.0,8.0,460.0,1.0,0.0,0.0,0.0,180.0,0.0,0.0,8.99315083803165,0.672179653075634
12,13.0,98417.0,330.0,290.0,415.0,7.0,540.0,1.0,0.0,0.0,0.0,196.0,0.0,0.0,6.11889055451136,0.398305848851342
13,14.0,98172.0,385.0,310.0,500.0,10.0,622.0,1.0,0.0,0.0,0.0,212.0,0.0,0.0,4.59715145757453,0.270889747482714
14,15.0,97917.0,415.0,358.0,559.0,12.0,738.0,1.0,0.0,0.0,38.0,227.0,38.0,0.0,3.75193653641059,0.201705357806337
