,Days,Susceptible,Asymptomatic,Presymptomatic,MildlyInfected,SeverelyInfected,Recovered,Hospitalized,Dead,NewDeathsPerDay,NewIdentifiedInfections,NewInfections,TestPositivityRate,CaseFatalityRate,Mean(R),Std(R)
0,1.0,99863.0,100.0,24.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0
1,2.0,99824.0,104.0,40.0,12.0,0.0,20.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,5.0,5.0
2,3.0,99765.0,109.0,61.0,30.0,1.0,34.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,5.0,5.0
3,4.0,99705.0,115.0,68.0,55.0,2.0,55.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,5.0,5.0
4,5.0,99644.0,121.0,72.0,84.0,2.0,77.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,5.0,5.0
5,6.0,99562.0,132.0,98.0,96.0,2.0,110.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,5.0,5.0
6,7.0,99464.0,150.0,97.0,139.0,1.0,148.0,1.0,0.0,0.0,0.0,81.0,0.0,0.0,5.0,5.0
7,8.0,99342.0,172.0,122.0,177.0,1.0,185.0,1.0,0.0,0.0,0.0,103.0,0.0,0.0,5.0,5.0
8,9.0,99227.0,201.0,140.0,211.0,2.0,219.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,5.0,5.0
9,10.0,99106.0,218.0,145.0,255.0,3.0,273.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,220.0,33.166247903554
10,11.0,98982.0,244.0,152.0,292.0,4.0,325.0,1.0,0.0,0.0,0.0,113.0,0.0,0.0,53.2533935660033,5.58247249792258
11,12.0,98826.0,273.0,171.0,329.0,5.0,394.0,2.0,0.0,0.0,0.0,133.0,0.0,0.0,17.3385383671196,1.43988723865993
12,13.0,98651.0,294.0,209.0,365.0,6.0,473.0,2.0,0.0,0.0,0.0,156.0,0.0,0.0,9.24648851377609,0.655466191974133
13,14.0,98421.0,342.0,252.0,421.0,7.0,556.0,1.0,0.0,0.0,0.0,202.0,0.0,0.0,6.11555101080674,0.383723798334922
14,15.0,98176.0,386.0,276.0,483.0,9.0,669.0,1.0,0.0,0.0,0.0,215.0,0.0,0.0,4.50789570675929,0.257699245226403
15,16.0,97862.0,426.0,350.0,558.0,10.0,793.0,1.0,0.0,0.0,43.0,276.0,43.0,0.0,3.68145164758188,0.192170211744617
16,17.0,97563.0,457.0,371.0,672.0,13.0,923.0,1.0,0.0,0.0,47.0,256.0,47.0,0.0,2.77618130811778,0.142791358648239
17,18.0,97183.0,537.0,425.0,770.0,15.0,1070.0,0.0,0.0,0.0,54.0,325.0,54.0,0.0,2.22374577806729,0.112603744591742
18,19.0,96786.0,595.0,476.0,886.0,16.0,1239.0,2.0,0.0,0.0,54.0,351.0,54.0,0.0,1.86583715003593,0.0936436822230292
19,20.0,96341.0,671.0,531.0,1008.0,21.0,1426.0,2.0,0.0,0.0,55.0,383.0,55.00000000000001,0.0,1.66203435807689,0.0820820263060523
20,21.0,95885.0,756.0,578.0,1126.0,23.0,1630.0,2.0,0.0,0.0,52.0,404.0,52.0,0.0,1.52885056914499,0.0743352584232951
21,22.0,95349.0,827.0,685.0,1253.0,25.0,1857.0,4.0,0.0,0.0,61.0,464.0,61.0,0.0,1.42399007028334,0.06851175420012
22,23.0,94841.0,906.0,734.0,1370.0,26.0,2117.0,5.0,1.0,1.0,54.0,420.0,54.0,3.9215686274509802,1.33872656593639,0.063966829630852
23,24.0,94273.0,974.0,771.0,1542.0,32.0,2400.0,7.0,1.0,0.0,59.0,505.0,59.0,0.0,1.32991874066746,0.0618065653997977
