,Days,Susceptible,Asymptomatic,Presymptomatic,MildlyInfected,SeverelyInfected,Recovered,Hospitalized,Dead,NewDeathsPerDay,NewIdentifiedInfections,NewInfections,TestPositivityRate,CaseFatalityRate,Mean(R),Std(R)
0,1.0,99854.0,113.0,19.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0
1,2.0,99794.0,118.0,48.0,18.0,0.0,22.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,5.0,5.0
2,3.0,99724.0,130.0,63.0,47.0,0.0,36.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,5.0,5.0
3,4.0,99629.0,144.0,84.0,81.0,2.0,60.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,5.0,5.0
4,5.0,99542.0,157.0,107.0,105.0,3.0,86.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,5.0,5.0
5,6.0,99437.0,162.0,141.0,140.0,4.0,116.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,5.0,5.0
6,7.0,99297.0,198.0,155.0,199.0,3.0,148.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,5.0,5.0
7,8.0,99162.0,214.0,172.0,251.0,5.0,196.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,265.0,36.4005494464026
8,9.0,99002.0,253.0,206.0,294.0,6.0,239.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,53.8375558396937,5.15670261153201
9,10.0,98820.0,282.0,232.0,354.0,6.0,305.0,1.0,0.0,0.0,0.0,163.0,0.0,0.0,16.6301448044631,1.28687924101004
10,11.0,98618.0,335.0,248.0,429.0,7.0,361.0,2.0,0.0,0.0,0.0,175.0,0.0,0.0,8.43706788937721,0.574069757060966
11,12.0,98401.0,364.0,273.0,504.0,8.0,449.0,1.0,0.0,0.0,0.0,192.0,0.0,0.0,5.46959426094189,0.336630256315669
12,13.0,98142.0,398.0,316.0,570.0,12.0,560.0,2.0,0.0,0.0,0.0,221.0,0.0,0.0,4.13121124312197,0.232398789290305
13,14.0,97821.0,443.0,389.0,643.0,12.0,690.0,2.0,0.0,0.0,52.0,295.0,52.0,0.0,3.54411237525747,0.180157356774952
14,15.0,97448.0,530.0,416.0,771.0,13.0,820.0,2.0,0.0,0.0,56.0,331.0,56.00000000000001,0.0,2.77224239316584,0.137584079859205
15,16.0,97043.0,621.0,467.0,875.0,14.0,977.0,3.0,0.0,0.0,58.0,357.0,57.99999999999999,0.0,2.22072257684186,0.108879882246083
16,17.0,96635.0,675.0,493.0,992.0,18.0,1182.0,5.0,0.0,0.0,49.0,357.0,49.0,0.0,1.84128543052632,0.0900602142623857
17,18.0,96157.0,762.0,554.0,1111.0,22.0,1389.0,5.0,0.0,0.0,48.0,421.0,48.0,0.0,1.67744929611042,0.0798785379100202
18,19.0,95670.0,822.0,607.0,1248.0,26.0,1621.0,6.0,0.0,0.0,52.0,417.0,52.0,0.0,1.54822250314523,0.0725021614808657
19,20.0,95129.0,902.0,693.0,1369.0,28.0,1872.0,7.0,0.0,0.0,71.0,475.0,71.0,4.25531914893617,1.44729971762799,0.0669014531137471
