,Days,Susceptible,Asymptomatic,Presymptomatic,MildlyInfected,SeverelyInfected,Recovered,Hospitalized,Dead,NewDeathsPerDay,NewIdentifiedInfections,NewInfections,TestPositivityRate,CaseFatalityRate,Mean(R),Std(R)
0,1.0,99862.0,102.0,18.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0
1,2.0,99800.0,112.0,38.0,18.0,0.0,32.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,5.0,5.0
2,3.0,99744.0,122.0,58.0,21.0,0.0,55.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,5.0,5.0
3,4.0,99684.0,126.0,72.0,45.0,0.0,73.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,5.0,5.0
4,5.0,99589.0,146.0,95.0,70.0,3.0,97.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,5.0,5.0
5,6.0,99504.0,158.0,109.0,101.0,4.0,124.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,5.0,5.0
6,7.0,99389.0,177.0,126.0,143.0,5.0,160.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,5.0,5.0
7,8.0,99263.0,201.0,143.0,181.0,4.0,207.0,1.0,0.0,0.0,0.0,108.0,0.0,0.0,5.0,5.0
8,9.0,99120.0,212.0,171.0,225.0,5.0,267.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,260.0,36.0555127546399
9,10.0,98964.0,240.0,198.0,285.0,7.0,306.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,49.2581035041351,4.97581985945182
10,11.0,98796.0,268.0,210.0,339.0,7.0,379.0,1.0,0.0,0.0,0.0,150.0,0.0,0.0,16.77212621801,1.32595300131844
11,12.0,98596.0,301.0,247.0,386.0,8.0,461.0,1.0,0.0,0.0,0.0,190.0,0.0,0.0,8.89700729150595,0.60961289473931
12,13.0,98388.0,342.0,261.0,453.0,9.0,546.0,1.0,0.0,0.0,0.0,189.0,0.0,0.0,6.07824913131563,0.364549157368263
13,14.0,98155.0,373.0,289.0,518.0,9.0,654.0,2.0,0.0,0.0,0.0,206.0,0.0,0.0,4.66493865727927,0.250788655906028
14,15.0,97858.0,432.0,356.0,579.0,8.0,765.0,2.0,0.0,0.0,51.0,265.0,51.0,0.0,3.97280044911242,0.190700524071808
15,16.0,97496.0,499.0,402.0,690.0,8.0,903.0,2.0,0.0,0.0,46.0,322.0,46.0,0.0,3.03615628815495,0.141715639409993
16,17.0,97146.0,578.0,434.0,793.0,11.0,1035.0,2.0,1.0,1.0,62.0,309.0,62.0,100.0,2.52326939902847,0.112731362981858
17,18.0,96694.0,646.0,530.0,912.0,11.0,1202.0,4.0,1.0,0.0,53.0,400.0,53.0,0.0,2.15979030251169,0.0936387851694701
18,19.0,96210.0,728.0,571.0,1073.0,17.0,1398.0,2.0,1.0,0.0,65.0,417.0,65.0,0.0,1.95315559317792,0.0815942454593497
19,20.0,95657.0,832.0,639.0,1229.0,20.0,1620.0,2.0,1.0,0.0,68.0,474.0,68.0,0.0,1.77046785497847,0.0722790475116182
20,21.0,95059.0,954.0,737.0,1346.0,28.0,1872.0,3.0,1.0,0.0,88.0,517.0,88.0,0.0,1.64269114353096,0.0654983851915056
21,22.0,94341.0,1092.0,847.0,1547.0,34.0,2134.0,4.0,1.0,0.0,76.0,630.0,76.0,0.0,1.49311418312943,0.0592991395858211
22,23.0,93498.0,1222.0,975.0,1794.0,37.0,2465.0,8.0,1.0,0.0,88.0,734.0,88.0,3.125,1.39884069580858,0.0549516523225532
23,24.0,92636.0,1363.0,1078.0,2034.0,44.0,2836.0,7.0,2.0,1.0,93.0,756.0,93.0,0.0,1.31483667938273,0.0514141827291233
24,25.0,91689.0,1507.0,1165.0,2337.0,44.0,3241.0,14.0,3.0,1.0,94.0,826.0,94.0,2.8169014084507045,1.24194219784695,0.0485266971897104
25,26.0,90631.0,1677.0,1324.0,2578.0,54.0,3715.0,17.0,4.0,1.0,92.0,940.0,92.0,2.3529411764705883,1.18076500617901,0.0462069053366659
26,27.0,89470.0,1887.0,1418.0,2899.0,61.0,4240.0,21.0,4.0,0.0,97.0,1016.0,97.0,0.0,1.14071848091594,0.0445715592868001
27,28.0,88253.0,2054.0,1565.0,3207.0,64.0,4828.0,23.0,6.0,2.0,93.0,1070.0,93.0,1.1363636363636365,1.0959541872577,0.0430531465377617
28,29.0,86983.0,2253.0,1673.0,3559.0,67.0,5429.0,30.0,6.0,0.0,90.0,1098.0,90.0,0.0,1.06652036916469,0.04199419852592
29,30.0,85587.0,2445.0,1782.0,3927.0,76.0,6145.0,31.0,7.0,1.0,94.0,1236.0,94.0,3.296703296703297,1.05076396138325,0.0413417551152466
30,31.0,84003.0,2703.0,1922.0,4349.0,84.0,6897.0,33.0,9.0,2.0,94.0,1397.0,94.0,1.1764705882352942,1.039925736218,0.040883699355943
31,32.0,82389.0,2899.0,2084.0,4743.0,95.0,7744.0,37.0,9.0,0.0,92.0,1426.0,92.0,0.0,1.02426199493406,0.0403929500159319
32,33.0,80667.0,3146.0,2211.0,5201.0,104.0,8624.0,38.0,9.0,0.0,94.0,1526.0,94.0,0.0,1.01903072511656,0.0401554359370869
33,34.0,78893.0,3375.0,2338.0,5647.0,111.0,9587.0,40.0,9.0,0.0,90.0,1580.0,90.0,0.0,1.00805609838135,0.039846916001348
34,35.0,76973.0,3597.0,2462.0,6129.0,112.0,10673.0,44.0,10.0,1.0,90.0,1680.0,90.0,1.282051282051282,1.01117241364882,0.0398457750849272
35,36.0,75064.0,3719.0,2551.0,6644.0,126.0,11834.0,49.0,13.0,3.0,91.0,1662.0,91.0,3.571428571428571,1.01388145530174,0.0398597930193282
36,37.0,73073.0,3940.0,2693.0,7042.0,144.0,13036.0,58.0,14.0,1.0,95.0,1770.0,95.0,1.3157894736842104,1.01666347341475,0.0398768222284526
37,38.0,70892.0,4204.0,2852.0,7507.0,146.0,14310.0,73.0,16.0,2.0,90.0,1925.0,90.0,1.2195121951219512,1.01607777160799,0.0398232276344546
38,39.0,68788.0,4417.0,2905.0,7917.0,157.0,15723.0,73.0,20.0,4.0,93.0,1867.0,93.0,4.477611940298507,1.01526629817039,0.0397608968781274
39,40.0,66618.0,4608.0,2985.0,8378.0,161.0,17156.0,72.0,22.0,2.0,90.0,1903.0,90.0,3.6585365853658534,1.01602192397691,0.0397296011552308
40,41.0,64565.0,4715.0,2968.0,8809.0,170.0,18672.0,78.0,23.0,1.0,94.0,1814.0,94.0,1.4492753623188406,1.01680833996058,0.0396996958928382
41,42.0,62428.0,4794.0,3040.0,9170.0,174.0,20288.0,81.0,25.0,2.0,93.0,1893.0,93.0,2.5,1.01287593100108,0.0395763375136503
42,43.0,60311.0,4902.0,3065.0,9529.0,166.0,21908.0,90.0,29.0,4.0,94.0,1875.0,94.0,3.8461538461538463,1.01673230631325,0.0396062674701256
43,44.0,58298.0,4960.0,3044.0,9818.0,166.0,23587.0,98.0,29.0,0.0,96.0,1794.0,96.0,1.2658227848101267,1.00841781562221,0.0394021445315594
44,45.0,56274.0,5062.0,3011.0,10112.0,161.0,25248.0,101.0,31.0,2.0,91.0,1812.0,91.0,2.564102564102564,1.00634479043055,0.0393211447346956
45,46.0,54316.0,5146.0,2982.0,10292.0,164.0,26967.0,102.0,31.0,0.0,95.0,1772.0,95.0,1.36986301369863,1.01417327400701,0.0394467685460969
