,Days,Susceptible,Asymptomatic,Presymptomatic,MildlyInfected,SeverelyInfected,Recovered,Hospitalized,Dead,NewDeathsPerDay,NewIdentifiedInfections,NewInfections,TestPositivityRate,CaseFatalityRate,Mean(R),Std(R)
0,1.0,99843.0,124.0,23.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0
1,2.0,99797.0,131.0,38.0,9.0,1.0,24.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,5.0,5.0
2,3.0,99718.0,145.0,68.0,29.0,1.0,39.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,5.0,5.0
3,4.0,99603.0,167.0,104.0,60.0,1.0,65.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,5.0,5.0
4,5.0,99508.0,172.0,120.0,94.0,2.0,103.0,1.0,0.0,0.0,0.0,80.0,0.0,0.0,5.0,5.0
5,6.0,99391.0,199.0,138.0,139.0,3.0,129.0,1.0,0.0,0.0,0.0,101.0,0.0,0.0,5.0,5.0
6,7.0,99251.0,216.0,178.0,181.0,1.0,171.0,2.0,0.0,0.0,0.0,120.0,0.0,0.0,5.0,5.0
7,8.0,99095.0,238.0,198.0,225.0,4.0,239.0,1.0,0.0,0.0,0.0,139.0,0.0,0.0,270.0,36.7423461417477
8,9.0,98913.0,272.0,223.0,287.0,6.0,298.0,1.0,0.0,0.0,0.0,162.0,0.0,0.0,57.7754705834802,5.2962687048974
9,10.0,98726.0,308.0,231.0,363.0,7.0,364.0,1.0,0.0,0.0,0.0,164.0,0.0,0.0,17.5083280852968,1.29073107094895
10,11.0,98515.0,358.0,248.0,433.0,6.0,437.0,3.0,0.0,0.0,0.0,173.0,0.0,0.0,9.12844079472013,0.576182073863701
11,12.0,98276.0,398.0,273.0,507.0,6.0,536.0,4.0,0.0,0.0,0.0,213.0,0.0,0.0,5.87359362062517,0.333060938102242
12,13.0,97972.0,448.0,331.0,589.0,7.0,648.0,5.0,0.0,0.0,0.0,269.0,0.0,0.0,4.56366499261679,0.230499890238785
13,14.0,97644.0,497.0,383.0,688.0,11.0,770.0,7.0,0.0,0.0,53.0,293.0,53.0,0.0,3.80247586704579,0.174103409832896
14,15.0,97252.0,571.0,447.0,779.0,18.0,928.0,5.0,0.0,0.0,65.0,346.0,65.0,0.0,3.03112552612439,0.132668760128481
15,16.0,96836.0,636.0,512.0,891.0,21.0,1098.0,6.0,0.0,0.0,65.0,364.0,65.0,0.0,2.43607514510911,0.104159051776329
16,17.0,96332.0,715.0,600.0,1013.0,25.0,1307.0,8.0,0.0,0.0,67.0,446.0,67.0,0.0,2.06391864189153,0.0862214382012549
17,18.0,95756.0,827.0,686.0,1166.0,27.0,1529.0,9.0,0.0,0.0,60.0,506.0,60.0,0.0,1.81000747366319,0.0742655062056458
18,19.0,95137.0,936.0,757.0,1346.0,33.0,1779.0,12.0,0.0,0.0,81.0,544.0,81.0,1.6129032258064515,1.67964852144952,0.0669187988820894
19,20.0,94412.0,1070.0,873.0,1551.0,32.0,2051.0,11.0,0.0,0.0,85.0,642.0,85.0,0.0,1.53438840343369,0.0605574798726221
20,21.0,93567.0,1224.0,1009.0,1726.0,41.0,2424.0,9.0,0.0,0.0,98.0,724.0,98.0,1.7543859649122806,1.41035650105086,0.0554468354474647
21,22.0,92643.0,1352.0,1149.0,1974.0,50.0,2821.0,11.0,0.0,0.0,90.0,792.0,90.0,0.0,1.30195232889236,0.0513041089413649
22,23.0,91592.0,1530.0,1298.0,2254.0,53.0,3259.0,13.0,1.0,1.0,91.0,932.0,91.0,1.2987012987012987,1.22997292946515,0.0483926376589765
23,24.0,90490.0,1725.0,1433.0,2534.0,61.0,3738.0,17.0,2.0,1.0,88.0,975.0,88.0,2.083333333333333,1.15935853823743,0.0458994440685906
24,25.0,89268.0,1922.0,1536.0,2888.0,62.0,4303.0,19.0,2.0,0.0,96.0,1103.0,96.0,0.0,1.12372839243847,0.0443846029572876
25,26.0,87922.0,2139.0,1710.0,3249.0,72.0,4884.0,22.0,2.0,0.0,93.0,1198.0,93.0,0.0,1.08542428528187,0.0430398725309886
26,27.0,86504.0,2377.0,1835.0,3648.0,76.0,5534.0,24.0,2.0,0.0,90.0,1251.0,90.0,1.2658227848101267,1.06185352268575,0.042138371681132
27,28.0,84948.0,2558.0,2031.0,4025.0,79.0,6328.0,28.0,3.0,1.0,95.0,1350.0,95.0,0.0,1.04780256838478,0.0415480744188549
28,29.0,83251.0,2824.0,2211.0,4448.0,84.0,7146.0,33.0,3.0,0.0,92.0,1503.0,92.0,0.0,1.03633530211811,0.041093367734023
29,30.0,81481.0,3079.0,2324.0,4943.0,95.0,8035.0,40.0,3.0,0.0,83.0,1581.0,83.0,0.0,1.02773061340351,0.0407521696325369
30,31.0,79611.0,3359.0,2483.0,5391.0,100.0,9004.0,47.0,5.0,2.0,91.0,1623.0,91.0,3.5294117647058822,1.03891793643453,0.0408440786581149
31,32.0,77699.0,3544.0,2589.0,5908.0,111.0,10093.0,48.0,8.0,3.0,91.0,1672.0,91.0,3.488372093023256,1.02532802873792,0.0404664694572655
32,33.0,75738.0,3696.0,2695.0,6485.0,114.0,11210.0,53.0,9.0,1.0,92.0,1719.0,92.0,1.36986301369863,1.02299454300539,0.0403116322434181
33,34.0,73639.0,4024.0,2798.0,6987.0,116.0,12372.0,54.0,10.0,1.0,91.0,1823.0,91.0,1.2987012987012987,1.02336491076424,0.0402326261250792
34,35.0,71464.0,4235.0,2884.0,7561.0,127.0,13658.0,60.0,11.0,1.0,95.0,1896.0,95.0,0.0,1.02739185236928,0.0402357702300363
35,36.0,69357.0,4393.0,2936.0,8060.0,137.0,15041.0,64.0,12.0,1.0,92.0,1858.0,92.0,1.3888888888888888,1.02039001120629,0.0400229890662773
36,37.0,67199.0,4548.0,3044.0,8417.0,147.0,16567.0,64.0,14.0,2.0,94.0,1891.0,94.0,2.631578947368421,1.01496917486942,0.0398410251107105
37,38.0,65162.0,4670.0,3025.0,8838.0,140.0,18070.0,80.0,15.0,1.0,86.0,1803.0,86.0,1.1764705882352942,1.00871783880489,0.0396567903076019
38,39.0,63084.0,4800.0,2978.0,9255.0,155.0,19628.0,84.0,16.0,1.0,93.0,1846.0,93.0,1.3157894736842104,1.02198547493468,0.0398714508013792
39,40.0,60939.0,4973.0,3023.0,9607.0,163.0,21191.0,85.0,19.0,3.0,95.0,1913.0,95.0,2.8169014084507045,1.01990825417651,0.0397904107012073
40,41.0,58939.0,5077.0,2961.0,9911.0,164.0,22842.0,87.0,19.0,0.0,96.0,1775.0,96.0,1.36986301369863,1.01548046963518,0.0396478512668337
41,42.0,56932.0,5109.0,2987.0,10115.0,158.0,24589.0,87.0,23.0,4.0,93.0,1778.0,93.0,4.878048780487805,1.00497155183922,0.0393879405625702
42,43.0,54940.0,5135.0,2928.0,10400.0,167.0,26315.0,91.0,24.0,1.0,91.0,1786.0,91.0,1.2658227848101267,0.993679867606049,0.0391261065779184
43,44.0,53042.0,5152.0,2857.0,10561.0,175.0,28099.0,88.0,26.0,2.0,92.0,1693.0,92.0,3.75,0.991462830509119,0.0390691087061755
