,Days,Susceptible,Asymptomatic,Presymptomatic,MildlyInfected,SeverelyInfected,Recovered,Hospitalized,Dead,NewDeathsPerDay,NewIdentifiedInfections,NewInfections,TestPositivityRate,CaseFatalityRate,Mean(R),Std(R)
0,1.0,99884.0,79.0,17.0,2.0,0.0,18.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
1,2.0,99849.0,86.0,26.0,11.0,0.0,28.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,5.0,5.0
2,3.0,99812.0,92.0,28.0,25.0,0.0,43.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,5.0,5.0
3,4.0,99748.0,93.0,44.0,43.0,0.0,72.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,5.0,5.0
4,5.0,99694.0,96.0,62.0,60.0,0.0,88.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,5.0,5.0
5,6.0,99625.0,113.0,75.0,91.0,1.0,95.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,5.0,5.0
6,7.0,99540.0,130.0,78.0,128.0,1.0,123.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,5.0,5.0
7,8.0,99460.0,145.0,82.0,154.0,2.0,157.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,5.0,5.0
8,9.0,99360.0,168.0,102.0,172.0,2.0,196.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,5.0,5.0
9,10.0,99269.0,182.0,100.0,213.0,2.0,234.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,5.0,5.0
10,11.0,99149.0,202.0,132.0,229.0,3.0,285.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,210.0,32.4037034920393
11,12.0,99018.0,221.0,161.0,257.0,4.0,339.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,56.1443244770729,5.85345046048357
12,13.0,98870.0,241.0,180.0,307.0,5.0,397.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,18.0032859546879,1.48488599889098
13,14.0,98716.0,259.0,210.0,339.0,6.0,470.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,9.56210857408385,0.66784663195782
14,15.0,98525.0,297.0,235.0,393.0,7.0,543.0,0.0,0.0,0.0,0.0,169.0,0.0,0.0,6.37905458879267,0.390391800922744
15,16.0,98288.0,340.0,277.0,449.0,9.0,637.0,0.0,0.0,0.0,0.0,197.0,0.0,0.0,4.94166990217558,0.267214904763346
16,17.0,98039.0,395.0,308.0,524.0,12.0,722.0,0.0,0.0,0.0,41.0,227.0,41.0,0.0,4.13721418790891,0.199979795922448
17,18.0,97728.0,471.0,347.0,611.0,14.0,829.0,0.0,0.0,0.0,50.0,274.0,50.0,0.0,3.24445270653398,0.149496489424273
18,19.0,97384.0,537.0,400.0,691.0,14.0,973.0,1.0,0.0,0.0,55.0,299.0,55.00000000000001,0.0,2.64665624184629,0.117081178977039
19,20.0,96985.0,615.0,469.0,796.0,14.0,1119.0,2.0,0.0,0.0,58.0,349.0,57.99999999999999,0.0,2.23619849857171,0.0959644628536082
20,21.0,96526.0,677.0,569.0,922.0,18.0,1285.0,3.0,0.0,0.0,62.0,398.0,62.0,0.0,1.95144006025241,0.0817368296033704
21,22.0,96007.0,773.0,634.0,1087.0,21.0,1474.0,4.0,0.0,0.0,75.0,452.0,75.0,0.0,1.75665985687764,0.0719555914124286
22,23.0,95440.0,853.0,702.0,1257.0,22.0,1718.0,8.0,0.0,0.0,86.0,501.0,86.0,0.0,1.59820770042154,0.0645510010396031
23,24.0,94772.0,983.0,818.0,1406.0,29.0,1983.0,9.0,0.0,0.0,84.0,598.0,84.0,0.0,1.45590481227738,0.0585650804206767
24,25.0,94036.0,1108.0,909.0,1619.0,34.0,2283.0,11.0,0.0,0.0,90.0,631.0,90.0,0.0,1.35316468435589,0.0541699406750382
25,26.0,93266.0,1241.0,977.0,1840.0,39.0,2623.0,14.0,0.0,0.0,87.0,654.0,87.0,0.0,1.27433760182145,0.0508516063198813
26,27.0,92419.0,1366.0,1047.0,2078.0,47.0,3026.0,17.0,0.0,0.0,85.0,747.0,85.0,0.0,1.21413852512884,0.0483340915178494
27,28.0,91409.0,1559.0,1211.0,2334.0,49.0,3422.0,16.0,0.0,0.0,88.0,877.0,88.0,1.2048192771084338,1.17656125533867,0.0465805061605789
28,29.0,90387.0,1712.0,1304.0,2642.0,51.0,3884.0,19.0,1.0,1.0,92.0,895.0,92.0,1.1904761904761905,1.13879032836041,0.0450498491408895
29,30.0,89264.0,1881.0,1404.0,2955.0,56.0,4414.0,24.0,2.0,1.0,91.0,968.0,91.0,1.2345679012345678,1.10567550913675,0.0437741125940106
30,31.0,87993.0,2092.0,1561.0,3282.0,64.0,4980.0,25.0,3.0,1.0,90.0,1127.0,90.0,1.2048192771084338,1.08803638178033,0.04294137073957
31,32.0,86640.0,2313.0,1698.0,3587.0,63.0,5666.0,30.0,3.0,0.0,94.0,1180.0,94.0,0.0,1.0705998592791,0.042220337000504
32,33.0,85228.0,2498.0,1826.0,3957.0,62.0,6391.0,35.0,3.0,0.0,90.0,1255.0,90.0,0.0,1.05689911849898,0.0416476596816989
33,34.0,83635.0,2751.0,1975.0,4347.0,63.0,7185.0,41.0,3.0,0.0,92.0,1389.0,92.0,0.0,1.04949366215353,0.0412598533386596
34,35.0,82025.0,2961.0,2077.0,4806.0,77.0,8011.0,39.0,4.0,1.0,89.0,1415.0,89.0,1.1494252873563218,1.04432955689244,0.0409619753016635
35,36.0,80439.0,3130.0,2144.0,5221.0,89.0,8934.0,39.0,4.0,0.0,91.0,1384.0,91.0,0.0,1.04381411787896,0.0407851925061162
36,37.0,78616.0,3365.0,2261.0,5687.0,94.0,9930.0,43.0,4.0,0.0,95.0,1594.0,95.0,0.0,1.04413612972173,0.0406429437274631
37,38.0,76741.0,3601.0,2441.0,6073.0,103.0,10990.0,47.0,4.0,0.0,91.0,1644.0,91.0,1.2658227848101267,1.03531644583045,0.0403302027634667
38,39.0,74814.0,3779.0,2611.0,6487.0,114.0,12138.0,52.0,5.0,1.0,95.0,1686.0,95.0,1.25,1.02387647605117,0.0399756602435403
39,40.0,72674.0,4042.0,2789.0,6971.0,120.0,13339.0,60.0,5.0,0.0,93.0,1920.0,93.0,0.0,1.01993956960867,0.0397916324325753
40,41.0,70602.0,4231.0,2893.0,7457.0,135.0,14608.0,69.0,5.0,0.0,95.0,1867.0,95.0,0.0,1.01890000638428,0.0396907090761167
41,42.0,68538.0,4387.0,2915.0,7918.0,151.0,16006.0,75.0,10.0,5.0,94.0,1810.0,94.0,5.681818181818182,1.01242861327272,0.0394986021172089
42,43.0,66488.0,4544.0,2933.0,8359.0,156.0,17431.0,79.0,10.0,0.0,96.0,1803.0,96.0,0.0,1.00807004502927,0.0393585227948595
43,44.0,64356.0,4619.0,3008.0,8792.0,161.0,18970.0,82.0,12.0,2.0,94.0,1864.0,94.0,2.4096385542168677,1.00453212932588,0.0392503182045349
44,45.0,62142.0,4802.0,3058.0,9217.0,174.0,20511.0,81.0,15.0,3.0,88.0,1941.0,88.0,5.063291139240507,0.997105971247548,0.039079664153882
45,46.0,60008.0,4967.0,3066.0,9559.0,179.0,22120.0,85.0,16.0,1.0,96.0,1912.0,96.0,0.0,1.00267634921773,0.039177806875493
46,47.0,57882.0,5143.0,3047.0,9921.0,182.0,23710.0,96.0,19.0,3.0,95.0,1905.0,95.0,3.896103896103896,0.993515576469749,0.0389988977104709
47,48.0,55817.0,5171.0,3022.0,10157.0,186.0,25517.0,108.0,22.0,3.0,93.0,1811.0,93.0,2.666666666666667,0.992121297409031,0.0389742053976401
48,49.0,53963.0,5130.0,2927.0,10390.0,178.0,27267.0,120.0,25.0,3.0,93.0,1643.0,93.0,3.614457831325301,0.985347150547186,0.0388582983623793
49,50.0,52026.0,5106.0,2897.0,10574.0,183.0,29067.0,116.0,31.0,6.0,95.0,1754.0,95.0,7.0588235294117645,0.98066463658353,0.0387944934512225
50,51.0,50229.0,5041.0,2841.0,10654.0,193.0,30890.0,119.0,33.0,2.0,90.0,1605.0,90.0,2.4096385542168677,0.975248029971577,0.0387320472295511
51,52.0,48496.0,4994.0,2661.0,10860.0,194.0,32633.0,126.0,36.0,3.0,92.0,1551.0,92.0,3.614457831325301,0.976749772062933,0.0388223180797095
52,53.0,46895.0,4925.0,2487.0,10899.0,190.0,34435.0,130.0,39.0,3.0,90.0,1453.0,90.0,3.3707865168539324,0.961801187552416,0.0385957521541345
53,54.0,45411.0,4811.0,2396.0,10828.0,185.0,36192.0,135.0,42.0,3.0,94.0,1335.0,94.0,4.0,0.953536934127827,0.03851299403072
54,55.0,43999.0,4660.0,2289.0,10759.0,180.0,37932.0,138.0,43.0,1.0,88.0,1264.0,88.0,3.79746835443038,0.948245652347254,0.0385198465239693
55,56.0,42672.0,4523.0,2149.0,10643.0,178.0,39654.0,136.0,45.0,2.0,89.0,1203.0,89.0,2.4390243902439024,0.942505188576463,0.0385419033243317
56,57.0,41422.0,4304.0,1999.0,10494.0,172.0,41428.0,130.0,51.0,6.0,90.0,1101.0,90.0,8.536585365853659,0.935991973394216,0.0385668773820098
57,58.0,40276.0,4153.0,1892.0,10227.0,169.0,43101.0,129.0,53.0,2.0,89.0,1048.0,89.0,2.631578947368421,0.920609870637711,0.0384255135805572
58,59.0,39257.0,3928.0,1716.0,10000.0,179.0,44741.0,122.0,57.0,4.0,80.0,932.0,80.0,6.944444444444445,0.872057487418627,0.0375970679609711
59,60.0,38266.0,3753.0,1607.0,9744.0,180.0,46265.0,123.0,62.0,5.0,82.0,909.0,82.0,6.578947368421052,0.84646255648346,0.0372995967996249
60,61.0,37366.0,3616.0,1483.0,9423.0,167.0,47759.0,121.0,65.0,3.0,87.0,810.0,87.0,3.6585365853658534,0.826257779305775,0.0372127788326114
61,62.0,36542.0,3409.0,1396.0,9136.0,162.0,49166.0,123.0,66.0,1.0,80.0,748.0,80.0,1.5151515151515151,0.829167501644343,0.0377284276942434
62,63.0,35832.0,3219.0,1246.0,8823.0,166.0,50523.0,121.0,70.0,4.0,80.0,650.0,80.0,4.166666666666666,0.797183581154107,0.0374963615362219
63,64.0,35191.0,2957.0,1144.0,8454.0,153.0,51905.0,122.0,74.0,4.0,75.0,586.0,75.0,4.10958904109589,0.787991321014778,0.0378247938214785
64,65.0,34582.0,2771.0,1083.0,7985.0,143.0,53230.0,126.0,80.0,6.0,53.0,554.0,53.0,7.246376811594203,0.769085301070292,0.0379824157107644
65,66.0,33956.0,2614.0,1015.0,7684.0,134.0,54387.0,130.0,80.0,0.0,57.0,573.0,56.99999999999999,0.0,0.783113742260866,0.0390096740981671
66,67.0,33457.0,2393.0,909.0,7354.0,127.0,55553.0,125.0,82.0,2.0,60.0,466.0,60.0,1.5625,0.804766440185187,0.0402887144172451
67,68.0,32983.0,2225.0,848.0,6999.0,126.0,56614.0,121.0,84.0,2.0,77.0,430.0,77.0,6.8181818181818175,0.832292317949855,0.0417190442069755
68,69.0,32566.0,2072.0,765.0,6648.0,117.0,57623.0,121.0,88.0,4.0,49.0,378.0,49.0,8.16326530612245,0.780375874538203,0.0410724144493791
69,70.0,32175.0,1934.0,705.0,6276.0,109.0,58595.0,115.0,91.0,3.0,62.0,353.0,62.0,5.769230769230769,0.78787240509478,0.0419342168869315
70,71.0,31807.0,1795.0,663.0,5930.0,111.0,59493.0,108.0,93.0,2.0,51.0,335.0,51.0,2.73972602739726,0.758358579085134,0.0418733476001618
71,72.0,31513.0,1685.0,592.0,5594.0,107.0,60319.0,94.0,96.0,3.0,46.0,267.0,46.0,7.894736842105263,0.746068779065355,0.042305679196419
72,73.0,31248.0,1533.0,500.0,5309.0,101.0,61116.0,92.0,101.0,5.0,53.0,247.0,53.0,9.25925925925926,0.744184733751928,0.0431094641483649
73,74.0,31011.0,1405.0,450.0,4966.0,92.0,61890.0,85.0,101.0,0.0,59.0,220.0,59.0,0.0,0.716491146627363,0.043206041799536
74,75.0,30790.0,1310.0,368.0,4688.0,85.0,62572.0,84.0,103.0,2.0,40.0,209.0,40.0,5.714285714285714,0.659139635969566,0.0423711005766284
75,76.0,30585.0,1213.0,359.0,4387.0,76.0,63193.0,84.0,103.0,0.0,41.0,191.0,41.0,0.0,0.658231132413014,0.0434024755694338
76,77.0,30389.0,1109.0,330.0,4116.0,70.0,63798.0,84.0,104.0,1.0,37.0,179.0,37.0,2.083333333333333,0.671916233743869,0.04509606488738
77,78.0,30209.0,1037.0,316.0,3858.0,74.0,64322.0,75.0,109.0,5.0,34.0,160.0,34.0,9.75609756097561,0.676779848034507,0.0465914461722824
78,79.0,30060.0,947.0,301.0,3588.0,66.0,64860.0,68.0,110.0,1.0,33.0,137.0,33.0,2.7777777777777777,0.645586632816328,0.0468357769496739
79,80.0,29909.0,865.0,284.0,3342.0,61.0,65360.0,64.0,115.0,5.0,30.0,140.0,30.0,14.285714285714285,0.673622623139158,0.0492601648569849
80,81.0,29782.0,782.0,258.0,3124.0,55.0,65823.0,60.0,116.0,1.0,26.0,124.0,26.0,3.225806451612903,0.692525717631839,0.0514750312041364
81,82.0,29672.0,725.0,214.0,2928.0,51.0,66234.0,59.0,117.0,1.0,28.0,106.0,28.000000000000004,7.4074074074074066,0.701489284412297,0.053333242686023
82,83.0,29571.0,672.0,186.0,2741.0,44.0,66613.0,54.0,119.0,2.0,33.0,98.0,33.0,7.142857142857142,0.724338251276024,0.0557183270212326
83,84.0,29482.0,607.0,159.0,2552.0,41.0,66990.0,50.0,119.0,0.0,26.0,83.0,26.0,0.0,0.695951775845781,0.0560813922830774
84,85.0,29402.0,563.0,144.0,2383.0,36.0,67305.0,47.0,120.0,1.0,13.0,70.0,13.0,9.090909090909092,0.694517820948726,0.0574787038356451
85,86.0,29318.0,508.0,130.0,2201.0,29.0,67649.0,44.0,121.0,1.0,30.0,77.0,30.0,0.0,0.737304880643045,0.0608118816162982
86,87.0,29241.0,460.0,129.0,2051.0,28.0,67927.0,43.0,121.0,0.0,24.0,73.0,24.0,0.0,0.692172026970307,0.0604753507871251
87,88.0,29180.0,419.0,121.0,1912.0,29.0,68176.0,41.0,122.0,1.0,18.0,56.0,18.0,8.333333333333332,0.683219847397694,0.0616038590200617
88,89.0,29127.0,372.0,108.0,1737.0,28.0,68465.0,40.0,123.0,1.0,24.0,46.0,24.0,4.0,0.685396946174168,0.063364970089164
89,90.0,29057.0,337.0,108.0,1609.0,26.0,68702.0,38.0,123.0,0.0,18.0,64.0,18.0,0.0,0.687012973105435,0.065208385660872
90,91.0,29009.0,299.0,108.0,1494.0,24.0,68907.0,36.0,123.0,0.0,18.0,42.0,18.0,0.0,0.667297485782153,0.0660722965981711
91,92.0,28963.0,260.0,101.0,1399.0,23.0,69097.0,34.0,123.0,0.0,14.0,44.0,14.000000000000002,0.0,0.650560921604386,0.0671002356528465
92,93.0,28908.0,244.0,94.0,1310.0,20.0,69271.0,30.0,123.0,0.0,14.0,51.0,14.000000000000002,0.0,0.690005512634745,0.0711686345767167
93,94.0,28869.0,224.0,81.0,1244.0,18.0,69409.0,32.0,123.0,0.0,16.0,37.0,16.0,0.0,0.716920759234777,0.0747441560185964
94,95.0,28838.0,209.0,66.0,1165.0,18.0,69550.0,30.0,124.0,1.0,12.0,28.0,12.0,0.0,0.684039306841098,0.0750830683192738
95,96.0,28802.0,194.0,60.0,1089.0,15.0,69686.0,29.0,125.0,1.0,18.0,32.0,18.0,0.0,0.669638449305988,0.0763123837024484
96,97.0,28782.0,185.0,41.0,1018.0,14.0,69806.0,29.0,125.0,0.0,9.0,17.0,9.0,7.6923076923076925,0.634728402973007,0.0764123202696733
97,98.0,28755.0,175.0,35.0,953.0,13.0,69918.0,25.0,126.0,1.0,10.0,25.0,10.0,9.090909090909092,0.673637483763663,0.0810964231534395
98,99.0,28734.0,163.0,38.0,880.0,13.0,70023.0,20.0,129.0,3.0,14.0,19.0,14.000000000000002,12.5,0.706432405204979,0.0856675124711548
99,100.0,28708.0,139.0,43.0,809.0,12.0,70145.0,15.0,129.0,0.0,12.0,24.0,12.0,0.0,0.694152126688999,0.0874549475840806
100,101.0,28683.0,134.0,45.0,732.0,11.0,70251.0,13.0,131.0,2.0,7.0,24.0,7.000000000000001,20.0,0.687208798897277,0.0894669651448765
101,102.0,28657.0,130.0,42.0,682.0,11.0,70336.0,11.0,131.0,0.0,6.0,25.0,6.0,0.0,0.70192483362496,0.0929722154363757
