,Days,Susceptible,Asymptomatic,Presymptomatic,MildlyInfected,SeverelyInfected,Recovered,Hospitalized,Dead,NewDeathsPerDay,NewIdentifiedInfections,NewInfections,TestPositivityRate,CaseFatalityRate,Mean(R),Std(R)
0,1.0,99869.0,103.0,15.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0
1,2.0,99807.0,114.0,38.0,14.0,0.0,27.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,5.0,5.0
2,3.0,99747.0,125.0,52.0,35.0,0.0,41.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,5.0,5.0
3,4.0,99685.0,139.0,65.0,57.0,0.0,54.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,5.0,5.0
4,5.0,99591.0,146.0,93.0,83.0,1.0,86.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,5.0,5.0
5,6.0,99492.0,166.0,113.0,117.0,0.0,112.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,5.0,5.0
6,7.0,99372.0,177.0,138.0,154.0,0.0,159.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,5.0,5.0
7,8.0,99267.0,188.0,141.0,189.0,1.0,214.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,5.0,5.0
8,9.0,99128.0,223.0,154.0,233.0,1.0,261.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,200.0,31.6227766016838
9,10.0,98985.0,235.0,184.0,282.0,2.0,312.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,59.9315219090448,6.18146450176131
10,11.0,98809.0,284.0,212.0,326.0,4.0,365.0,0.0,0.0,0.0,0.0,149.0,0.0,0.0,19.7436635481088,1.57072153520128
11,12.0,98627.0,310.0,226.0,388.0,7.0,442.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,10.6480244539941,0.699077054028533
12,13.0,98386.0,348.0,281.0,443.0,7.0,535.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,6.82584031445621,0.393434895003182
13,14.0,98140.0,388.0,294.0,527.0,6.0,644.0,1.0,0.0,0.0,0.0,211.0,0.0,0.0,4.99630532732787,0.258008097670777
14,15.0,97859.0,437.0,348.0,597.0,9.0,748.0,2.0,0.0,0.0,39.0,241.0,39.0,0.0,3.96847474469689,0.186868177443981
15,16.0,97525.0,491.0,405.0,696.0,10.0,868.0,5.0,0.0,0.0,54.0,293.0,54.0,0.0,3.09817935318093,0.13953498041562
16,17.0,97124.0,576.0,463.0,807.0,12.0,1013.0,4.0,1.0,1.0,64.0,355.0,64.0,100.0,2.52101560390252,0.109713121738772
17,18.0,96636.0,675.0,550.0,953.0,18.0,1163.0,4.0,1.0,0.0,74.0,433.0,74.0,0.0,2.11819020913083,0.0901561624455929
18,19.0,96092.0,784.0,609.0,1116.0,20.0,1372.0,6.0,1.0,0.0,69.0,483.0,69.0,0.0,1.84773779133841,0.0771903536090938
19,20.0,95509.0,870.0,700.0,1287.0,23.0,1603.0,7.0,1.0,0.0,74.0,500.0,74.0,0.0,1.66728365052572,0.0684094768095586
20,21.0,94913.0,943.0,751.0,1478.0,31.0,1875.0,7.0,2.0,1.0,76.0,521.0,76.0,1.4925373134328357,1.54070072513875,0.0621776210100349
21,22.0,94212.0,1078.0,819.0,1704.0,34.0,2142.0,9.0,2.0,0.0,81.0,606.0,81.0,0.0,1.44626821004094,0.0575294604684933
22,23.0,93440.0,1202.0,930.0,1894.0,35.0,2487.0,10.0,2.0,0.0,89.0,692.0,89.0,0.0,1.35186768522712,0.0535209541826052
23,24.0,92602.0,1312.0,1039.0,2111.0,37.0,2882.0,15.0,2.0,0.0,88.0,735.0,88.0,0.0,1.26969104374429,0.0502282014096243
24,25.0,91602.0,1481.0,1173.0,2385.0,39.0,3300.0,18.0,2.0,0.0,95.0,882.0,95.0,0.0,1.21255265817433,0.0478184089183885
25,26.0,90545.0,1666.0,1304.0,2666.0,44.0,3754.0,19.0,2.0,0.0,90.0,933.0,90.0,0.0,1.14843748404868,0.0455743513785084
26,27.0,89355.0,1854.0,1430.0,2993.0,54.0,4297.0,15.0,2.0,0.0,94.0,1045.0,94.0,0.0,1.12000788153747,0.0442721987874808
27,28.0,88131.0,2019.0,1557.0,3328.0,60.0,4883.0,19.0,3.0,1.0,94.0,1060.0,94.0,2.127659574468085,1.0820937560726,0.0429754330990321
28,29.0,86801.0,2206.0,1735.0,3603.0,68.0,5561.0,23.0,3.0,0.0,87.0,1159.0,87.0,0.0,1.0629859574811,0.0421833109851808
29,30.0,85267.0,2441.0,1924.0,4023.0,75.0,6239.0,28.0,3.0,0.0,90.0,1339.0,90.0,0.0,1.05444721248122,0.0417132870435451
30,31.0,83750.0,2652.0,2002.0,4463.0,84.0,7015.0,31.0,3.0,0.0,92.0,1312.0,92.0,0.0,1.04933121701999,0.0413815836269256
31,32.0,82084.0,2929.0,2122.0,4904.0,85.0,7835.0,37.0,4.0,1.0,87.0,1472.0,87.0,0.0,1.04613220268845,0.0411277007306596
32,33.0,80330.0,3153.0,2260.0,5316.0,93.0,8808.0,36.0,4.0,0.0,95.0,1541.0,95.0,0.0,1.04246885523808,0.040888992578244
33,34.0,78485.0,3374.0,2394.0,5784.0,102.0,9822.0,34.0,5.0,1.0,88.0,1609.0,88.0,3.75,1.0348116354294,0.0405886517072874
34,35.0,76529.0,3571.0,2523.0,6236.0,101.0,10994.0,40.0,6.0,1.0,95.0,1725.0,95.0,1.25,1.03436321148153,0.0404468022510301
35,36.0,74514.0,3823.0,2664.0,6746.0,102.0,12091.0,53.0,7.0,1.0,91.0,1777.0,91.0,1.1904761904761905,1.02372982556088,0.0401231352743537
36,37.0,72504.0,4011.0,2752.0,7243.0,111.0,13321.0,51.0,7.0,0.0,94.0,1774.0,94.0,0.0,1.02482230260933,0.0400431208780888
37,38.0,70482.0,4199.0,2816.0,7664.0,127.0,14654.0,51.0,7.0,0.0,96.0,1777.0,96.0,0.0,1.02061144361033,0.0398785890022036
38,39.0,68427.0,4359.0,2872.0,8083.0,144.0,16060.0,46.0,9.0,2.0,90.0,1782.0,90.0,1.25,1.01058590428733,0.0396079843838294
39,40.0,66299.0,4529.0,2917.0,8548.0,153.0,17495.0,47.0,12.0,3.0,95.0,1891.0,95.0,3.6585365853658534,1.00294908532232,0.039399561078681
40,41.0,64169.0,4676.0,3020.0,8905.0,159.0,19003.0,55.0,13.0,1.0,92.0,1894.0,92.0,1.1627906976744187,0.999669644375907,0.0393010690788013
41,42.0,62082.0,4780.0,3069.0,9247.0,160.0,20584.0,64.0,14.0,1.0,92.0,1856.0,92.0,2.7027027027027026,0.998988704475488,0.0392742985689479
42,43.0,59990.0,4887.0,3062.0,9649.0,173.0,22156.0,67.0,16.0,2.0,95.0,1859.0,95.0,2.380952380952381,1.00044682479061,0.0393012630014439
43,44.0,57884.0,4933.0,3082.0,9955.0,169.0,23887.0,73.0,17.0,1.0,94.0,1856.0,94.0,1.2345679012345678,0.989753619490219,0.0390929175788507
44,45.0,55950.0,4985.0,2866.0,10293.0,174.0,25636.0,77.0,19.0,2.0,92.0,1730.0,92.0,2.3255813953488373,0.988671475748005,0.0390806715125452
45,46.0,54058.0,4971.0,2831.0,10473.0,175.0,27395.0,74.0,23.0,4.0,87.0,1691.0,87.0,5.555555555555555,0.983865027901181,0.0390127860254829
46,47.0,52265.0,4966.0,2803.0,10551.0,174.0,29129.0,86.0,26.0,3.0,94.0,1615.0,94.0,3.7037037037037033,0.971823382913373,0.0388108874951526
47,48.0,50496.0,4916.0,2687.0,10654.0,189.0,30948.0,82.0,28.0,2.0,92.0,1574.0,92.0,2.564102564102564,0.959086509137909,0.0386113689896094
48,49.0,48840.0,4813.0,2604.0,10702.0,180.0,32735.0,97.0,29.0,1.0,93.0,1480.0,93.0,0.0,0.957177280526715,0.0386600262369327
49,50.0,47309.0,4784.0,2424.0,10656.0,186.0,34512.0,99.0,30.0,1.0,88.0,1370.0,88.0,1.3157894736842104,0.942536881144875,0.0384789070426537
50,51.0,45898.0,4651.0,2255.0,10647.0,193.0,36226.0,100.0,30.0,0.0,93.0,1273.0,93.0,1.2658227848101267,0.93982600868013,0.0385615282231975
51,52.0,44540.0,4503.0,2136.0,10516.0,181.0,37992.0,101.0,31.0,1.0,88.0,1222.0,88.0,1.36986301369863,0.930502910075621,0.0385374929523419
52,53.0,43270.0,4354.0,2089.0,10279.0,173.0,39694.0,109.0,32.0,1.0,78.0,1155.0,78.0,0.0,0.905792706729077,0.0382085592403517
53,54.0,42093.0,4179.0,1978.0,10088.0,178.0,41346.0,105.0,33.0,1.0,84.0,1055.0,84.0,1.3157894736842104,0.921336640342254,0.0387609237777062
54,55.0,40980.0,4013.0,1874.0,9866.0,163.0,42957.0,110.0,37.0,4.0,88.0,1019.0,88.0,5.405405405405405,0.905850879065768,0.0386960317639649
55,56.0,40013.0,3804.0,1701.0,9601.0,160.0,44571.0,112.0,38.0,1.0,80.0,877.0,80.0,1.5151515151515151,0.856295321779246,0.0378802748318003
56,57.0,38977.0,3638.0,1633.0,9369.0,153.0,46078.0,111.0,41.0,3.0,82.0,947.0,82.0,2.8169014084507045,0.846785083278152,0.0379835021176762
57,58.0,38080.0,3432.0,1536.0,9080.0,141.0,47574.0,115.0,42.0,1.0,82.0,823.0,82.0,1.2987012987012987,0.8565996151774,0.0386184931036635
58,59.0,37289.0,3244.0,1411.0,8770.0,133.0,48988.0,119.0,46.0,4.0,67.0,710.0,67.0,4.285714285714286,0.83077385319452,0.038484855589797
59,60.0,36584.0,3090.0,1304.0,8433.0,127.0,50297.0,118.0,47.0,1.0,81.0,645.0,81.0,1.4492753623188406,0.844166037874522,0.039274158459844
60,61.0,35887.0,2940.0,1197.0,8078.0,127.0,51609.0,114.0,48.0,1.0,67.0,632.0,67.0,1.5384615384615385,0.83304362348102,0.0395345008018822
61,62.0,35274.0,2739.0,1061.0,7811.0,124.0,52831.0,110.0,50.0,2.0,51.0,565.0,51.0,3.225806451612903,0.834262364025802,0.0400920906435511
62,63.0,34747.0,2587.0,927.0,7487.0,115.0,53978.0,108.0,51.0,1.0,66.0,484.0,66.0,1.5625,0.87131354241852,0.0415382433099556
63,64.0,34240.0,2467.0,858.0,7133.0,107.0,55033.0,110.0,52.0,1.0,77.0,462.0,77.0,3.7037037037037033,0.831528657369982,0.0411164458862471
64,65.0,33749.0,2313.0,807.0,6790.0,102.0,56081.0,103.0,55.0,3.0,56.0,449.0,56.00000000000001,6.666666666666667,0.785568113426595,0.0404588162361074
65,66.0,33296.0,2153.0,755.0,6423.0,89.0,57122.0,107.0,55.0,0.0,63.0,421.0,63.0,0.0,0.780583596732415,0.0409136974124224
66,67.0,32905.0,2009.0,703.0,6097.0,86.0,58040.0,103.0,57.0,2.0,63.0,369.0,63.0,3.0303030303030303,0.765266332390741,0.0412005543613604
67,68.0,32547.0,1852.0,661.0,5764.0,83.0,58935.0,98.0,60.0,3.0,56.0,331.0,56.00000000000001,6.666666666666667,0.75228355713913,0.0416013757690461
68,69.0,32241.0,1745.0,571.0,5490.0,82.0,59714.0,95.0,62.0,2.0,58.0,282.0,57.99999999999999,2.0408163265306123,0.748813016574525,0.0423254141508355
69,70.0,31918.0,1624.0,517.0,5222.0,77.0,60490.0,88.0,64.0,2.0,35.0,292.0,35.0,3.571428571428571,0.730518242068622,0.0426773313870198
70,71.0,31633.0,1511.0,477.0,4938.0,71.0,61222.0,81.0,67.0,3.0,45.0,268.0,45.0,6.122448979591836,0.749662204400169,0.0441742690275512
71,72.0,31329.0,1426.0,470.0,4660.0,58.0,61915.0,74.0,68.0,1.0,43.0,277.0,43.0,2.083333333333333,0.748414280420433,0.0451310791981528
72,73.0,31085.0,1309.0,434.0,4395.0,54.0,62586.0,68.0,69.0,1.0,44.0,231.0,44.0,3.3333333333333335,0.739163806562299,0.0458409932824519
73,74.0,30873.0,1213.0,381.0,4130.0,49.0,63215.0,69.0,70.0,1.0,45.0,193.0,45.0,2.5,0.715856563548767,0.0461123748962466
74,75.0,30683.0,1109.0,347.0,3881.0,47.0,63792.0,69.0,72.0,2.0,42.0,183.0,42.0,5.263157894736842,0.724341189656493,0.0474531691002012
75,76.0,30491.0,1036.0,346.0,3626.0,44.0,64319.0,65.0,73.0,1.0,38.0,180.0,38.0,2.7027027027027026,0.723854010853732,0.048581900247544
76,77.0,30318.0,968.0,313.0,3420.0,41.0,64802.0,65.0,73.0,0.0,30.0,169.0,30.0,0.0,0.728539052587307,0.0499186733501269
77,78.0,30169.0,893.0,274.0,3195.0,40.0,65296.0,59.0,74.0,1.0,32.0,137.0,32.0,3.225806451612903,0.760626783768494,0.0522400619864589
78,79.0,30036.0,831.0,245.0,2964.0,40.0,65753.0,56.0,75.0,1.0,28.0,123.0,28.000000000000004,5.405405405405405,0.759094304070679,0.053409688856288
79,80.0,29906.0,771.0,237.0,2768.0,38.0,66150.0,53.0,77.0,2.0,25.0,122.0,25.0,6.896551724137931,0.788783007841903,0.0556364636445044
80,81.0,29781.0,721.0,209.0,2590.0,35.0,66534.0,52.0,78.0,1.0,37.0,115.0,37.0,4.166666666666666,0.789345090208517,0.056818302870824
81,82.0,29685.0,666.0,181.0,2405.0,34.0,66902.0,49.0,78.0,0.0,31.0,92.0,31.0,0.0,0.718157094933547,0.0552428534564267
82,83.0,29583.0,621.0,164.0,2216.0,30.0,67255.0,52.0,79.0,1.0,29.0,98.0,29.0,4.166666666666666,0.680938513698707,0.0548715891427729
83,84.0,29495.0,549.0,146.0,2084.0,24.0,67572.0,50.0,80.0,1.0,29.0,85.0,29.0,3.3333333333333335,0.67207518605918,0.0558128063240762
84,85.0,29395.0,519.0,151.0,1955.0,20.0,67832.0,48.0,80.0,0.0,22.0,95.0,22.0,0.0,0.620689698271136,0.0550773044088416
85,86.0,29333.0,459.0,143.0,1799.0,22.0,68118.0,43.0,83.0,3.0,27.0,59.0,27.0,12.5,0.636930680883572,0.0574301054340769
86,87.0,29261.0,422.0,129.0,1710.0,20.0,68337.0,36.0,85.0,2.0,17.0,65.0,17.0,3.7037037037037033,0.579262725993792,0.0565302536553708
87,88.0,29203.0,395.0,111.0,1602.0,18.0,68553.0,32.0,86.0,1.0,13.0,54.0,13.0,4.761904761904762,0.583656970126635,0.0586597326116885
88,89.0,29154.0,358.0,94.0,1505.0,21.0,68750.0,32.0,86.0,0.0,16.0,46.0,16.0,0.0,0.646447114198773,0.0640078021788277
89,90.0,29108.0,313.0,81.0,1404.0,22.0,68951.0,35.0,86.0,0.0,20.0,43.0,20.0,0.0,0.626648514286441,0.0653326238880869
90,91.0,29064.0,289.0,75.0,1294.0,21.0,69138.0,33.0,86.0,0.0,11.0,43.0,11.0,0.0,0.597660052757865,0.0660005117000243
91,92.0,29039.0,258.0,67.0,1184.0,21.0,69315.0,30.0,86.0,0.0,18.0,19.0,18.0,8.333333333333332,0.648118768166309,0.0711402769732046
92,93.0,29011.0,229.0,55.0,1102.0,19.0,69471.0,25.0,88.0,2.0,9.0,27.0,9.0,16.666666666666664,0.619719180110169,0.0720408913720628
93,94.0,28973.0,215.0,51.0,1032.0,18.0,69598.0,25.0,88.0,0.0,11.0,33.0,11.0,0.0,0.68077389285006,0.0780901211140578
94,95.0,28943.0,200.0,50.0,951.0,16.0,69726.0,24.0,90.0,2.0,16.0,28.0,16.0,11.11111111111111,0.66049857731429,0.0795146846919177
95,96.0,28911.0,189.0,47.0,885.0,16.0,69842.0,20.0,90.0,0.0,6.0,31.0,6.0,0.0,0.611003687370389,0.078880236855228
96,97.0,28879.0,162.0,41.0,826.0,15.0,69967.0,20.0,90.0,0.0,10.0,31.0,10.0,0.0,0.662040244817937,0.0847655673364992
97,98.0,28853.0,150.0,40.0,764.0,14.0,70072.0,17.0,90.0,0.0,12.0,22.0,12.0,0.0,0.637983648919062,0.0860256976710057
98,99.0,28830.0,135.0,45.0,707.0,11.0,70162.0,20.0,90.0,0.0,9.0,22.0,9.0,0.0,0.64326242538623,0.0892044483965147
99,100.0,28814.0,127.0,40.0,648.0,11.0,70249.0,20.0,91.0,1.0,11.0,16.0,11.0,0.0,0.673500091436887,0.0943088764630117
100,101.0,28795.0,117.0,29.0,592.0,10.0,70347.0,19.0,91.0,0.0,4.0,18.0,4.0,0.0,0.661882629710249,0.0965455041552895
101,102.0,28770.0,110.0,37.0,544.0,8.0,70423.0,17.0,91.0,0.0,7.0,24.0,7.000000000000001,11.11111111111111,0.704150586920263,0.102710919374362
102,103.0,28748.0,103.0,37.0,507.0,7.0,70490.0,17.0,91.0,0.0,7.0,22.0,7.000000000000001,11.11111111111111,0.684379634808467,0.104366915873041
103,104.0,28734.0,90.0,29.0,481.0,7.0,70551.0,17.0,91.0,0.0,4.0,13.0,4.0,0.0,0.691034835687517,0.107921509885394
104,105.0,28728.0,84.0,21.0,441.0,6.0,70612.0,16.0,92.0,1.0,9.0,5.0,9.0,0.0,0.749803732788196,0.1156972277833
105,106.0,28710.0,77.0,20.0,412.0,5.0,70667.0,16.0,93.0,1.0,8.0,17.0,8.0,16.666666666666664,0.641255955958235,0.109974489161044
106,107.0,28699.0,74.0,16.0,367.0,5.0,70731.0,14.0,94.0,1.0,7.0,10.0,7.000000000000001,0.0,0.537120991467864,0.10336898300379
107,108.0,28691.0,65.0,17.0,338.0,5.0,70776.0,13.0,95.0,1.0,4.0,8.0,4.0,10.0,0.530945151181042,0.106189030236208
108,109.0,28681.0,58.0,16.0,318.0,4.0,70816.0,12.0,95.0,0.0,3.0,10.0,3.0,0.0,0.574509459031745,0.114901891806349
109,110.0,28673.0,53.0,13.0,288.0,3.0,70863.0,12.0,95.0,0.0,5.0,8.0,5.0,0.0,0.574426857544841,0.119776279619609
110,111.0,28668.0,49.0,14.0,251.0,4.0,70908.0,11.0,95.0,0.0,5.0,5.0,5.0,0.0,0.569141121655193,0.124196774814142
111,112.0,28662.0,48.0,9.0,227.0,4.0,70945.0,10.0,95.0,0.0,1.0,6.0,1.0,0.0,0.55884053680579,0.128206811867919
112,113.0,28656.0,43.0,10.0,212.0,3.0,70973.0,8.0,95.0,0.0,1.0,5.0,1.0,0.0,0.575287011858234,0.135596449071168
113,114.0,28651.0,41.0,7.0,197.0,2.0,70998.0,9.0,95.0,0.0,5.0,4.0,5.0,0.0,0.73006365094252,0.159312949646663
114,115.0,28645.0,36.0,8.0,180.0,0.0,71026.0,10.0,95.0,0.0,4.0,6.0,4.0,0.0,0.638660660426045,0.154897962462548
115,116.0,28640.0,32.0,6.0,169.0,0.0,71049.0,9.0,95.0,0.0,1.0,4.0,1.0,0.0,0.521610973313647,0.144668854625156
116,117.0,28636.0,33.0,5.0,148.0,0.0,71075.0,8.0,95.0,0.0,3.0,4.0,3.0,0.0,0.561418122158621,0.155709371262893
117,118.0,28633.0,29.0,5.0,132.0,0.0,71099.0,7.0,95.0,0.0,3.0,3.0,3.0,0.0,0.517162344650579,0.155930313900585
118,119.0,28631.0,26.0,4.0,125.0,0.0,71112.0,7.0,95.0,0.0,0.0,2.0,0.0,0.0,0.410731115980015,0.145215378676894
119,120.0,28629.0,22.0,3.0,121.0,0.0,71125.0,5.0,95.0,0.0,4.0,2.0,4.0,0.0,0.509502445277387,0.169834148425796
120,121.0,28627.0,20.0,1.0,110.0,0.0,71142.0,5.0,95.0,0.0,1.0,2.0,1.0,0.0,0.441450314642359,0.166852535533557
121,122.0,28621.0,19.0,3.0,100.0,0.0,71159.0,3.0,95.0,0.0,0.0,5.0,0.0,0.0,0.561504009439349,0.198521646368999
122,123.0,28617.0,18.0,6.0,86.0,0.0,71175.0,3.0,95.0,0.0,1.0,3.0,1.0,0.0,0.70441717866646,0.234805726222153
123,124.0,28615.0,16.0,6.0,77.0,0.0,71188.0,3.0,95.0,0.0,1.0,2.0,1.0,0.0,0.688300177650344,0.243350861554232
124,125.0,28610.0,14.0,9.0,74.0,0.0,71195.0,3.0,95.0,0.0,0.0,5.0,0.0,0.0,0.744075701753319,0.263070487212956
125,126.0,28605.0,13.0,9.0,71.0,0.0,71204.0,3.0,95.0,0.0,1.0,5.0,1.0,0.0,0.898967194257394,0.299655731419131
126,127.0,28602.0,12.0,8.0,66.0,0.0,71214.0,3.0,95.0,0.0,2.0,3.0,2.0,0.0,1.05929343736058,0.334977997252833
127,128.0,28601.0,11.0,7.0,62.0,0.0,71221.0,2.0,96.0,1.0,2.0,1.0,2.0,0.0,1.09821400263293,0.347285760661023
128,129.0,28595.0,14.0,8.0,57.0,0.0,71228.0,2.0,96.0,0.0,1.0,5.0,1.0,0.0,1.00315537796299,0.334385125987662
129,130.0,28594.0,12.0,5.0,57.0,0.0,71234.0,2.0,96.0,0.0,0.0,1.0,0.0,0.0,1.12403869499696,0.355452245435371
130,131.0,28593.0,9.0,4.0,49.0,0.0,71247.0,2.0,96.0,0.0,1.0,1.0,1.0,0.0,1.1338846192751,0.358565800074217
131,132.0,28592.0,10.0,2.0,49.0,0.0,71249.0,2.0,96.0,0.0,1.0,1.0,1.0,0.0,1.01981788887286,0.339939296290954
132,133.0,28590.0,9.0,3.0,48.0,0.0,71252.0,2.0,96.0,0.0,2.0,1.0,2.0,0.0,1.0194061300041,0.3398020433347
133,134.0,28588.0,7.0,4.0,46.0,0.0,71257.0,2.0,96.0,0.0,2.0,0.0,2.0,0.0,0.913206164519095,0.322867135776405
134,135.0,28587.0,7.0,2.0,43.0,0.0,71263.0,2.0,96.0,0.0,1.0,1.0,1.0,0.0,0.694566477334248,0.283555576985214
135,136.0,28586.0,5.0,1.0,42.0,0.0,71268.0,2.0,96.0,0.0,2.0,0.0,2.0,0.0,0.836545673937317,0.316184544797867
136,137.0,28585.0,6.0,1.0,38.0,0.0,71272.0,2.0,96.0,0.0,0.0,1.0,0.0,0.0,0.753714941588531,0.307702836400588
137,138.0,28583.0,6.0,2.0,35.0,0.0,71276.0,2.0,96.0,0.0,0.0,2.0,0.0,0.0,0.923357206619901,0.348996219999363
138,139.0,28579.0,8.0,2.0,36.0,0.0,71277.0,2.0,96.0,0.0,1.0,3.0,1.0,0.0,0.970403329787128,0.366777983149391
139,140.0,28578.0,5.0,2.0,36.0,0.0,71281.0,2.0,96.0,0.0,1.0,1.0,1.0,0.0,0.862118490829884,0.351958400058586
140,141.0,28578.0,4.0,0.0,35.0,0.0,71285.0,1.0,97.0,1.0,0.0,0.0,0.0,100.0,0.741817990801349,0.331751090872826
141,142.0,28578.0,3.0,0.0,32.0,0.0,71289.0,1.0,97.0,0.0,2.0,0.0,2.0,0.0,0.775125719614772,0.346646760033415
142,143.0,28578.0,3.0,0.0,29.0,0.0,71293.0,0.0,97.0,0.0,1.0,0.0,1.0,0.0,0.492221190978857,0.284184037112481
143,144.0,28577.0,4.0,0.0,28.0,0.0,71294.0,0.0,97.0,0.0,1.0,1.0,1.0,0.0,0.52793990980618,0.304806249042544
144,145.0,28577.0,2.0,0.0,25.0,0.0,71299.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.388462447654541,0.27468443097285
145,146.0,28577.0,2.0,0.0,24.0,0.0,71300.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.435762425279885,0.308130565901703
146,147.0,28577.0,2.0,0.0,22.0,0.0,71302.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.74849059360528,0.432141245703911
147,148.0,28576.0,3.0,0.0,18.0,0.0,71306.0,0.0,97.0,0.0,0.0,1.0,0.0,0.0,0.853864969539188,0.492979170015042
