,Days,Susceptible,Asymptomatic,Presymptomatic,MildlyInfected,SeverelyInfected,Recovered,Hospitalized,Dead,NewDeathsPerDay,NewIdentifiedInfections,NewInfections,TestPositivityRate,CaseFatalityRate,Mean(R),Std(R)
0,1.0,99881.0,86.0,21.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0
1,2.0,99827.0,90.0,43.0,15.0,0.0,25.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,5.0,5.0
2,3.0,99772.0,95.0,57.0,37.0,0.0,39.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,5.0,5.0
3,4.0,99724.0,91.0,60.0,67.0,0.0,58.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,5.0,5.0
4,5.0,99653.0,96.0,76.0,90.0,1.0,83.0,1.0,0.0,0.0,0.0,58.0,0.0,0.0,5.0,5.0
5,6.0,99577.0,115.0,86.0,107.0,3.0,111.0,1.0,0.0,0.0,0.0,63.0,0.0,0.0,5.0,5.0
6,7.0,99485.0,131.0,98.0,142.0,4.0,139.0,1.0,0.0,0.0,0.0,81.0,0.0,0.0,5.0,5.0
7,8.0,99401.0,148.0,94.0,180.0,5.0,171.0,1.0,0.0,0.0,0.0,77.0,0.0,0.0,5.0,5.0
8,9.0,99290.0,162.0,121.0,206.0,4.0,215.0,2.0,0.0,0.0,0.0,100.0,0.0,0.0,5.0,5.0
9,10.0,99169.0,184.0,137.0,245.0,5.0,258.0,2.0,0.0,0.0,0.0,103.0,0.0,0.0,5.0,5.0
10,11.0,99051.0,191.0,153.0,275.0,4.0,323.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,1065.0,72.9725975966321
11,12.0,98919.0,217.0,159.0,320.0,3.0,379.0,3.0,0.0,0.0,0.0,112.0,0.0,0.0,58.9098494245126,2.77703693378342
12,13.0,98759.0,259.0,190.0,346.0,4.0,440.0,2.0,0.0,0.0,0.0,143.0,0.0,0.0,16.6132993412439,0.639446189786333
13,14.0,98576.0,300.0,215.0,383.0,5.0,518.0,3.0,0.0,0.0,0.0,164.0,0.0,0.0,7.68100912925562,0.270888305734516
14,15.0,98388.0,324.0,226.0,446.0,4.0,608.0,4.0,0.0,0.0,0.0,160.0,0.0,0.0,4.88599555038053,0.158522628364262
15,16.0,98172.0,343.0,265.0,518.0,3.0,695.0,4.0,0.0,0.0,0.0,178.0,0.0,0.0,3.73135250192918,0.111695115512892
16,17.0,97899.0,397.0,316.0,572.0,9.0,804.0,3.0,0.0,0.0,212.0,236.0,42.4,0.0,3.15179957188862,0.0871474572948877
17,18.0,97515.0,477.0,428.0,652.0,10.0,916.0,2.0,0.0,0.0,237.0,341.0,47.4,0.0,2.38784341031213,0.0663802227032203
18,19.0,97027.0,582.0,529.0,771.0,14.0,1075.0,2.0,0.0,0.0,225.0,421.0,52.44755244755245,0.0,1.92106509377849,0.0534247893437344
19,20.0,96549.0,671.0,592.0,929.0,16.0,1240.0,3.0,0.0,0.0,129.0,414.0,25.8,0.5649717514124294,1.60041122424023,0.0449795116310441
20,21.0,96138.0,745.0,606.0,1066.0,17.0,1423.0,5.0,0.0,0.0,146.0,356.0,29.2,0.0,1.50897948545414,0.0411607899656496
21,22.0,95655.0,795.0,655.0,1205.0,24.0,1659.0,7.0,0.0,0.0,166.0,419.0,33.2,0.0,1.43076207271492,0.0383346816439172
22,23.0,95134.0,867.0,679.0,1371.0,27.0,1914.0,8.0,0.0,0.0,192.0,462.0,38.4,0.0,1.38283815062818,0.0363151089562643
23,24.0,94634.0,942.0,646.0,1546.0,31.0,2194.0,7.0,0.0,0.0,198.0,444.0,39.6,0.0,1.29902613827385,0.034090595028035
24,25.0,94106.0,994.0,690.0,1674.0,32.0,2498.0,6.0,0.0,0.0,236.0,468.0,47.2,0.6802721088435374,1.26389424988362,0.0327100218444064
