,Days,Susceptible,Asymptomatic,Presymptomatic,MildlyInfected,SeverelyInfected,Recovered,Hospitalized,Dead,NewDeathsPerDay,NewIdentifiedInfections,NewInfections,TestPositivityRate,CaseFatalityRate,Mean(R),Std(R)
0,1.0,99869.0,96.0,20.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0
1,2.0,99829.0,98.0,35.0,10.0,0.0,28.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,5.0,5.0
2,3.0,99777.0,109.0,43.0,29.0,1.0,41.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,5.0,5.0
3,4.0,99714.0,128.0,55.0,44.0,2.0,57.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,5.0,5.0
4,5.0,99629.0,136.0,85.0,67.0,2.0,81.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,5.0,5.0
5,6.0,99544.0,145.0,101.0,97.0,2.0,111.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,5.0,5.0
6,7.0,99437.0,162.0,121.0,122.0,3.0,155.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,5.0,5.0
7,8.0,99332.0,184.0,136.0,152.0,3.0,193.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,5.0,5.0
8,9.0,99212.0,217.0,149.0,189.0,3.0,230.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,5.0,5.0
9,10.0,99093.0,245.0,151.0,229.0,5.0,277.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,1165.0,76.3216876123687
10,11.0,98949.0,257.0,177.0,283.0,6.0,328.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,58.7490301177266,2.65401064996923
11,12.0,98764.0,284.0,223.0,329.0,6.0,392.0,2.0,0.0,0.0,0.0,170.0,0.0,0.0,17.4250181580145,0.626734341701046
12,13.0,98554.0,319.0,254.0,397.0,6.0,466.0,4.0,0.0,0.0,0.0,179.0,0.0,0.0,8.13248752344114,0.265393700191042
13,14.0,98340.0,353.0,278.0,460.0,10.0,556.0,3.0,0.0,0.0,0.0,180.0,0.0,0.0,4.96970847898128,0.150805090401584
14,15.0,98061.0,400.0,339.0,546.0,9.0,640.0,5.0,0.0,0.0,0.0,249.0,0.0,0.0,3.69253437616519,0.104190885113496
15,16.0,97717.0,451.0,395.0,640.0,12.0,781.0,3.0,1.0,1.0,232.0,304.0,46.400000000000006,100.0,3.10437148768373,0.0810234363004582
16,17.0,97245.0,551.0,495.0,775.0,15.0,915.0,3.0,1.0,0.0,257.0,417.0,51.4,0.0,2.34960780369559,0.0617676545228749
17,18.0,96721.0,659.0,612.0,906.0,19.0,1078.0,4.0,1.0,0.0,283.0,441.0,57.99180327868852,0.0,1.86931784332976,0.0495194393825863
18,19.0,96195.0,780.0,657.0,1070.0,26.0,1266.0,5.0,1.0,0.0,166.0,452.0,33.2,0.0,1.52050067569948,0.0412759134996024
19,20.0,95680.0,835.0,714.0,1236.0,31.0,1496.0,7.0,1.0,0.0,147.0,439.0,29.4,0.0,1.42465377101691,0.0377665124680647
20,21.0,95161.0,924.0,730.0,1398.0,34.0,1740.0,12.0,1.0,0.0,170.0,453.0,34.0,0.0,1.37290293322972,0.0356147933037167
21,22.0,94596.0,985.0,776.0,1563.0,30.0,2032.0,17.0,1.0,0.0,212.0,496.0,42.4,0.0,1.31499936922649,0.0337401226964204
22,23.0,94001.0,1050.0,821.0,1740.0,37.0,2332.0,18.0,1.0,0.0,211.0,549.0,42.2,0.0,1.23795186528853,0.0318366866509733
23,24.0,93362.0,1134.0,853.0,1900.0,40.0,2694.0,16.0,1.0,0.0,235.0,566.0,47.0,0.0,1.20563576243393,0.0306925632025534
24,25.0,92728.0,1253.0,843.0,2094.0,42.0,3021.0,18.0,1.0,0.0,215.0,570.0,43.0,1.1049723756906076,1.17495574541383,0.0297290474714574
