,Days,Susceptible,Asymptomatic,Presymptomatic,MildlyInfected,SeverelyInfected,Recovered,Hospitalized,Dead,NewDeathsPerDay,NewIdentifiedInfections,NewInfections,TestPositivityRate,CaseFatalityRate,Mean(R),Std(R)
0,1.0,98604.0,1045.0,203.0,28.0,0.0,120.0,0.0,0.0,0.0,0.0,366.0,0.0,0.0,0.0,0.0
1,2.0,98063.0,1089.0,417.0,136.0,3.0,292.0,0.0,0.0,0.0,0.0,474.0,0.0,0.0,39.9430737947563,1.04286099847943
2,3.0,97422.0,1190.0,601.0,311.0,10.0,466.0,0.0,0.0,0.0,0.0,559.0,0.0,0.0,11.7241988936858,0.260473446699827
3,4.0,96709.0,1260.0,771.0,565.0,12.0,682.0,1.0,0.0,0.0,0.0,615.0,0.0,0.0,7.15174537573114,0.136801931115235
4,5.0,95919.0,1382.0,898.0,864.0,15.0,919.0,3.0,0.0,0.0,0.0,675.0,0.0,0.0,5.3169371035046,0.0895915080790688
5,6.0,95017.0,1538.0,1022.0,1177.0,21.0,1220.0,5.0,0.0,0.0,0.0,775.0,0.0,0.0,4.34385550250348,0.0652787100665072
6,7.0,93664.0,1836.0,1321.0,1551.0,35.0,1587.0,6.0,0.0,0.0,1041.0,1224.0,76.71333824613117,0.0,3.7666952810569,0.050845607031822
7,8.0,92004.0,2158.0,1703.0,2014.0,48.0,2064.0,9.0,0.0,0.0,425.0,1478.0,89.66244725738397,0.0,2.83003118206732,0.037787529629764
8,9.0,90252.0,2471.0,1994.0,2544.0,59.0,2668.0,12.0,0.0,0.0,559.0,1523.0,92.54966887417218,0.0,2.56382327335169,0.031611212263999
9,10.0,88337.0,2853.0,2258.0,3157.0,74.0,3303.0,18.0,0.0,0.0,707.0,1679.0,90.52496798975672,0.1128668171557562,2.38715240912231,0.0275131516816851
10,11.0,86067.0,3315.0,2632.0,3814.0,85.0,4063.0,24.0,0.0,0.0,789.0,2018.0,92.28070175438596,0.0,2.24509752668132,0.0243558001772193
11,12.0,83446.0,3750.0,3043.0,4606.0,99.0,5029.0,27.0,0.0,0.0,906.0,2294.0,91.88640973630832,0.6507592190889371,2.14272706223661,0.021898791221211
12,13.0,80533.0,4318.0,3498.0,5406.0,107.0,6104.0,33.0,1.0,1.0,1060.0,2569.0,92.09383145091226,0.5008347245409015,2.02062563884186,0.0197005335965089
13,14.0,77435.0,4860.0,3837.0,6369.0,126.0,7330.0,41.0,2.0,1.0,1162.0,2741.0,92.6634768740032,0.3134796238244514,1.8914072073338,0.0177583221713915
14,15.0,74151.0,5366.0,4241.0,7372.0,139.0,8682.0,45.0,4.0,2.0,1394.0,2890.0,93.93530997304582,0.130718954248366,1.76933540975805,0.0161041773327261
15,16.0,70467.0,5937.0,4656.0,8441.0,156.0,10290.0,48.0,5.0,1.0,1509.0,3250.0,93.78495960223742,0.0,1.64093600137477,0.0146389658235354
16,17.0,66684.0,6428.0,4954.0,9627.0,188.0,12057.0,57.0,5.0,0.0,1676.0,3296.0,92.95618413754852,0.10183299389002036,1.52560878244883,0.013415088477614
17,18.0,62797.0,6963.0,5225.0,10686.0,204.0,14057.0,62.0,6.0,1.0,1866.0,3389.0,93.67469879518072,0.26501766784452296,1.41864196220967,0.012381978886814
18,19.0,58805.0,7432.0,5375.0,11879.0,223.0,16200.0,80.0,6.0,0.0,1852.0,3525.0,92.6,0.16339869281045752,1.31956068254164,0.0115084288063208
19,20.0,54870.0,7886.0,5404.0,12999.0,234.0,18517.0,83.0,7.0,1.0,1884.0,3454.0,94.2,0.2894356005788712,1.24201363865217,0.0108312854681702
20,21.0,51038.0,8145.0,5426.0,13971.0,245.0,21071.0,95.0,9.0,2.0,1889.0,3353.0,94.45,0.26298487836949375,1.17888860899459,0.0102999976003006
21,22.0,47421.0,8312.0,5423.0,14796.0,251.0,23681.0,104.0,12.0,3.0,1888.0,3195.0,94.4,0.39087947882736157,1.1260207035871,0.0098773745928692
22,23.0,44078.0,8402.0,5131.0,15586.0,261.0,26411.0,118.0,13.0,1.0,1877.0,2931.0,93.85,0.2572347266881029,1.08425057087722,0.0095533319701056
23,24.0,40994.0,8392.0,4875.0,16163.0,281.0,29146.0,132.0,17.0,4.0,1870.0,2730.0,93.5,0.4490057729313663,1.05225404900111,0.0093119827345231
24,25.0,38135.0,8409.0,4551.0,16514.0,287.0,31938.0,145.0,21.0,4.0,1886.0,2499.0,94.3,0.3883495145631068,1.02096327777536,0.0091045005128089
25,26.0,35517.0,8216.0,4334.0,16707.0,285.0,34765.0,151.0,25.0,4.0,1854.0,2287.0,92.7,0.26542800265428,0.994930581358479,0.0089448451041989
26,27.0,33083.0,7964.0,4081.0,16808.0,299.0,37578.0,156.0,31.0,6.0,1835.0,2115.0,91.75,0.2583979328165375,0.971120919678791,0.0088163578767525
27,28.0,30993.0,7647.0,3750.0,16811.0,301.0,40307.0,158.0,33.0,2.0,1785.0,1849.0,89.25,0.3901170351105332,0.946932561299264,0.0087039537016976
28,29.0,29052.0,7305.0,3423.0,16692.0,301.0,43035.0,153.0,39.0,6.0,1773.0,1717.0,88.64999999999999,0.26507620941020543,0.903244722510948,0.008515872911446
29,30.0,27391.0,6879.0,3066.0,16366.0,283.0,45807.0,168.0,40.0,1.0,1765.0,1481.0,88.25,0.33333333333333337,0.854322247595163,0.0083159749251348
30,31.0,25806.0,6547.0,2762.0,16000.0,285.0,48400.0,156.0,44.0,4.0,1676.0,1408.0,83.8,0.605245460659045,0.803038898947011,0.0081218691136427
31,32.0,24518.0,6107.0,2402.0,15600.0,280.0,50883.0,157.0,53.0,9.0,1683.0,1140.0,84.15,0.6798096532970768,0.756736402789715,0.007972716708331
32,33.0,23379.0,5712.0,2120.0,15030.0,259.0,53276.0,169.0,55.0,2.0,1615.0,994.0,80.75,0.4881450488145049,0.707421807119903,0.0078269758767857
33,34.0,22343.0,5359.0,1872.0,14473.0,240.0,55494.0,162.0,57.0,2.0,1538.0,897.0,77.44209466263847,0.5822416302765648,0.66254462060338,0.00772282555483
34,35.0,21454.0,4943.0,1670.0,13809.0,222.0,57670.0,170.0,62.0,5.0,1199.0,789.0,95.23431294678316,0.0725163161711385,0.614878273839832,0.0076178415980165
35,36.0,20716.0,4527.0,1439.0,13133.0,216.0,59741.0,159.0,69.0,7.0,1077.0,650.0,93.733681462141,0.5912786400591279,0.598512656019707,0.0077286975801728
36,37.0,20081.0,4143.0,1228.0,12435.0,205.0,61674.0,161.0,73.0,4.0,987.0,562.0,93.55450236966824,0.3177124702144559,0.591505545449095,0.0079319939268989
37,38.0,19580.0,3718.0,1056.0,11743.0,193.0,63476.0,160.0,74.0,1.0,909.0,438.0,94.19689119170984,0.3033367037411527,0.588679445377593,0.0081887501339226
38,39.0,19100.0,3384.0,945.0,11083.0,187.0,65071.0,147.0,83.0,9.0,843.0,432.0,93.56270810210876,0.33670033670033667,0.587885658415394,0.0084801001710994
39,40.0,18654.0,3089.0,823.0,10395.0,172.0,66628.0,154.0,85.0,2.0,806.0,391.0,95.15938606847698,0.3694581280788177,0.59125269980633,0.0088197566566729
