,Days,Susceptible,Asymptomatic,Presymptomatic,MildlyInfected,SeverelyInfected,Recovered,Hospitalized,Dead,NewDeathsPerDay,NewIdentifiedInfections,NewInfections,TestPositivityRate,CaseFatalityRate,Mean(R),Std(R)
0,1.0,99873.0,99.0,10.0,4.0,0.0,14.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0
1,2.0,99819.0,102.0,31.0,16.0,0.0,32.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,5.0,5.0
2,3.0,99753.0,114.0,55.0,30.0,1.0,47.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,5.0,5.0
3,4.0,99689.0,120.0,67.0,55.0,3.0,66.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,5.0,5.0
4,5.0,99596.0,130.0,86.0,88.0,2.0,98.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,5.0,5.0
5,6.0,99504.0,150.0,108.0,116.0,2.0,120.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,5.0,5.0
6,7.0,99389.0,175.0,123.0,158.0,4.0,151.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,5.0,5.0
7,8.0,99246.0,217.0,134.0,206.0,8.0,189.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,5.0,5.0
8,9.0,99108.0,244.0,153.0,243.0,10.0,242.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,720.0,60.0
9,10.0,98947.0,277.0,174.0,286.0,9.0,305.0,2.0,0.0,0.0,0.0,142.0,0.0,0.0,57.8801889230789,3.33063060561072
10,11.0,98753.0,316.0,218.0,338.0,11.0,362.0,2.0,0.0,0.0,0.0,171.0,0.0,0.0,17.4415197182543,0.797756543228652
11,12.0,98544.0,361.0,252.0,391.0,13.0,437.0,2.0,0.0,0.0,0.0,187.0,0.0,0.0,9.48925165093261,0.364971217343562
12,13.0,98302.0,406.0,276.0,464.0,13.0,536.0,3.0,0.0,0.0,0.0,203.0,0.0,0.0,6.53176566212239,0.21736355087766
13,14.0,98017.0,431.0,332.0,527.0,15.0,673.0,5.0,0.0,0.0,0.0,247.0,0.0,0.0,4.98051541314102,0.147380910933706
14,15.0,97662.0,504.0,399.0,607.0,16.0,808.0,4.0,0.0,0.0,143.0,315.0,47.66666666666667,0.0,4.08134751384357,0.10880692239085
15,16.0,97256.0,593.0,471.0,721.0,20.0,935.0,4.0,0.0,0.0,158.0,363.0,52.66666666666666,0.0,3.17390783296046,0.0809839029309982
16,17.0,96742.0,702.0,567.0,862.0,22.0,1099.0,6.0,0.0,0.0,176.0,459.0,58.66666666666666,0.0,2.57148229778167,0.0633247102266625
17,18.0,96133.0,818.0,663.0,1055.0,26.0,1299.0,6.0,0.0,0.0,198.0,542.0,66.0,0.0,2.18243258521093,0.0521552179130985
18,19.0,95419.0,969.0,814.0,1219.0,32.0,1538.0,8.0,1.0,1.0,227.0,632.0,75.66666666666667,0.6493506493506493,1.89949965730783,0.0444883076351963
19,20.0,94578.0,1134.0,991.0,1463.0,33.0,1789.0,10.0,2.0,1.0,239.0,745.0,79.66666666666666,1.1695906432748537,1.68596511007197,0.0389877147274425
20,21.0,93593.0,1313.0,1137.0,1765.0,36.0,2143.0,11.0,2.0,0.0,265.0,870.0,88.33333333333333,0.0,1.52495384155081,0.034975637563412
21,22.0,92489.0,1493.0,1310.0,2107.0,43.0,2542.0,14.0,2.0,0.0,272.0,977.0,90.66666666666666,0.0,1.39706335093184,0.0319417432868214
22,23.0,91289.0,1704.0,1444.0,2499.0,50.0,3001.0,11.0,2.0,0.0,271.0,1044.0,90.33333333333331,0.0,1.3049787111514,0.0297355027336626
23,24.0,89875.0,1999.0,1703.0,2845.0,54.0,3509.0,13.0,2.0,0.0,278.0,1244.0,92.66666666666666,0.0,1.23680859010431,0.0281020293201963
24,25.0,88358.0,2303.0,1907.0,3263.0,68.0,4084.0,15.0,2.0,0.0,270.0,1320.0,90.0,0.38167938931297707,1.17810412724714,0.0267889346362171
25,26.0,86638.0,2630.0,2089.0,3776.0,75.0,4769.0,21.0,2.0,0.0,274.0,1505.0,91.33333333333331,0.7936507936507936,1.14093483571291,0.025876927567248
26,27.0,84819.0,2939.0,2266.0,4284.0,76.0,5588.0,26.0,2.0,0.0,270.0,1585.0,90.0,0.0,1.10472648727163,0.0250944614959286
27,28.0,82854.0,3264.0,2476.0,4846.0,79.0,6445.0,33.0,3.0,1.0,277.0,1721.0,92.33333333333331,0.7782101167315175,1.08353722761104,0.024568805054566
28,29.0,80721.0,3588.0,2694.0,5418.0,90.0,7449.0,35.0,5.0,2.0,285.0,1879.0,95.0,0.0,1.06110086470746,0.024097265568563
29,30.0,78512.0,3919.0,2812.0,6063.0,107.0,8545.0,37.0,5.0,0.0,282.0,1933.0,94.0,0.0,1.04369147598528,0.0237325225197867
30,31.0,76253.0,4171.0,3015.0,6641.0,131.0,9744.0,40.0,5.0,0.0,275.0,1988.0,91.66666666666666,0.0,1.02901714159118,0.0234413031894508
31,32.0,73898.0,4505.0,3201.0,7170.0,122.0,11047.0,51.0,6.0,1.0,280.0,2061.0,93.33333333333331,0.4,1.02220335886712,0.0232740085673874
32,33.0,71440.0,4779.0,3316.0,7792.0,134.0,12475.0,57.0,7.0,1.0,268.0,2133.0,89.33333333333333,0.0,1.01504809850652,0.0231290865130734
33,34.0,68982.0,4952.0,3438.0,8438.0,141.0,13976.0,65.0,8.0,1.0,277.0,2144.0,92.33333333333331,0.8547008547008548,1.01730068540266,0.0231085369761231
34,35.0,66469.0,5176.0,3497.0,9018.0,146.0,15608.0,77.0,9.0,1.0,271.0,2201.0,90.33333333333331,1.293103448275862,1.01733723024119,0.0230736769484004
35,36.0,63960.0,5382.0,3507.0,9584.0,147.0,17318.0,91.0,11.0,2.0,280.0,2218.0,93.33333333333331,0.45045045045045046,1.02067126886719,0.0230781751276919
36,37.0,61473.0,5532.0,3530.0,10147.0,165.0,19048.0,93.0,12.0,1.0,275.0,2180.0,91.66666666666666,0.4291845493562232,1.01718432724441,0.0230052140825281
37,38.0,58954.0,5658.0,3538.0,10687.0,172.0,20886.0,93.0,12.0,0.0,277.0,2187.0,92.33333333333331,0.0,1.01775836592561,0.0229770981513209
38,39.0,56574.0,5759.0,3504.0,11063.0,170.0,22815.0,100.0,15.0,3.0,277.0,2108.0,92.33333333333331,0.823045267489712,1.0169834244498,0.0229362343728282
39,40.0,54231.0,5834.0,3431.0,11427.0,184.0,24771.0,101.0,21.0,6.0,280.0,2053.0,93.33333333333331,2.2222222222222223,1.01110289190569,0.0228384863371786
40,41.0,51982.0,5901.0,3399.0,11568.0,203.0,26820.0,105.0,22.0,1.0,283.0,1987.0,94.33333333333334,0.8583690987124464,1.00604398130218,0.0227532577394249
41,42.0,49877.0,5890.0,3258.0,11798.0,208.0,28840.0,106.0,23.0,1.0,283.0,1870.0,94.33333333333334,0.43668122270742354,0.999122811029185,0.0226547394443172
