,Days,Susceptible,Asymptomatic,Presymptomatic,MildlyInfected,SeverelyInfected,Recovered,Hospitalized,Dead,NewDeathsPerDay,NewIdentifiedInfections,NewInfections,TestPositivityRate,CaseFatalityRate,Mean(R),Std(R)
0,1.0,99876.0,103.0,9.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0
1,2.0,99825.0,113.0,27.0,9.0,0.0,26.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,5.0,5.0
2,3.0,99751.0,125.0,61.0,23.0,0.0,40.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,5.0,5.0
3,4.0,99672.0,128.0,71.0,54.0,0.0,75.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,5.0,5.0
4,5.0,99589.0,138.0,94.0,83.0,0.0,96.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,5.0,5.0
5,6.0,99475.0,158.0,118.0,119.0,0.0,130.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,5.0,5.0
6,7.0,99370.0,176.0,136.0,160.0,1.0,157.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,5.0,5.0
7,8.0,99255.0,192.0,154.0,191.0,1.0,207.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,5.0,5.0
8,9.0,99129.0,213.0,160.0,248.0,0.0,249.0,1.0,0.0,0.0,0.0,112.0,0.0,0.0,730.0,60.4152298679729
9,10.0,98970.0,238.0,190.0,291.0,1.0,309.0,1.0,0.0,0.0,0.0,137.0,0.0,0.0,57.6793751343225,3.30271141261778
10,11.0,98802.0,264.0,203.0,372.0,0.0,358.0,1.0,0.0,0.0,0.0,140.0,0.0,0.0,16.9046043721801,0.78058210330487
11,12.0,98630.0,288.0,226.0,423.0,0.0,432.0,1.0,0.0,0.0,0.0,151.0,0.0,0.0,9.37919209254494,0.362079694788768
12,13.0,98431.0,318.0,240.0,488.0,1.0,521.0,1.0,0.0,0.0,0.0,177.0,0.0,0.0,6.25342900598466,0.21311629039602
13,14.0,98220.0,343.0,256.0,563.0,1.0,616.0,1.0,0.0,0.0,0.0,186.0,0.0,0.0,4.79186059291649,0.145408321828706
14,15.0,97925.0,411.0,296.0,626.0,9.0,732.0,1.0,0.0,0.0,145.0,268.0,48.333333333333336,0.0,4.01081580156193,0.10916057962354
15,16.0,97551.0,499.0,370.0,701.0,9.0,868.0,1.0,1.0,1.0,159.0,341.0,53.0,0.0,3.15861800462306,0.0821043654365331
16,17.0,97100.0,601.0,471.0,821.0,10.0,994.0,2.0,1.0,0.0,164.0,405.0,54.66666666666666,0.0,2.56671078878117,0.0644097609103817
17,18.0,96591.0,712.0,564.0,940.0,13.0,1177.0,2.0,1.0,0.0,202.0,456.0,67.33333333333333,0.0,2.19738839702658,0.0533101786028197
18,19.0,95862.0,885.0,749.0,1105.0,18.0,1376.0,4.0,1.0,0.0,190.0,645.0,63.33333333333333,0.6451612903225806,1.91693611953229,0.0455253478439821
19,20.0,95134.0,1029.0,864.0,1319.0,22.0,1627.0,4.0,1.0,0.0,225.0,633.0,75.0,0.0,1.72569082165501,0.0401540672052824
20,21.0,94226.0,1233.0,1009.0,1573.0,25.0,1928.0,5.0,1.0,0.0,264.0,806.0,88.0,0.0,1.57235872995668,0.0361104141832338
21,22.0,93200.0,1451.0,1129.0,1911.0,34.0,2266.0,8.0,1.0,0.0,275.0,891.0,91.66666666666666,1.0752688172043012,1.43508807710688,0.0328454784197375
22,23.0,92081.0,1659.0,1330.0,2211.0,44.0,2665.0,9.0,1.0,0.0,267.0,984.0,89.0,0.45454545454545453,1.32751142271196,0.0303515435046705
23,24.0,90737.0,1874.0,1587.0,2570.0,49.0,3169.0,13.0,1.0,0.0,275.0,1177.0,91.66666666666666,0.0,1.25471342086782,0.0285827286306965
24,25.0,89255.0,2178.0,1741.0,2955.0,62.0,3794.0,13.0,2.0,1.0,276.0,1303.0,92.0,0.7575757575757576,1.19382787505121,0.0271886848265631
25,26.0,87625.0,2489.0,1947.0,3451.0,60.0,4403.0,23.0,2.0,0.0,264.0,1433.0,88.0,1.1811023622047243,1.14424997701223,0.0260934359531298
26,27.0,85891.0,2756.0,2137.0,3990.0,68.0,5131.0,23.0,4.0,2.0,274.0,1503.0,91.33333333333331,0.3875968992248062,1.11960226367156,0.0254127111522647
27,28.0,83937.0,3045.0,2340.0,4590.0,78.0,5980.0,25.0,5.0,1.0,277.0,1690.0,92.33333333333331,0.0,1.09385017111663,0.0248154090729632
28,29.0,81938.0,3370.0,2572.0,5095.0,88.0,6906.0,25.0,6.0,1.0,279.0,1759.0,93.0,0.8368200836820083,1.07313171785442,0.0243391216253676
