,Days,Susceptible,Asymptomatic,Presymptomatic,MildlyInfected,SeverelyInfected,Recovered,Hospitalized,Dead,NewDeathsPerDay,NewIdentifiedInfections,NewInfections,TestPositivityRate,CaseFatalityRate,Mean(R),Std(R)
0,1.0,98662.0,1001.0,193.0,35.0,0.0,109.0,0.0,0.0,0.0,0.0,363.0,0.0,0.0,0.0,0.0
1,2.0,98120.0,1068.0,417.0,141.0,1.0,253.0,0.0,0.0,0.0,0.0,484.0,0.0,0.0,39.7118583541865,1.04686291150515
2,3.0,97501.0,1169.0,565.0,334.0,7.0,424.0,0.0,0.0,0.0,0.0,540.0,0.0,0.0,11.510461588205,0.260061175876634
3,4.0,96789.0,1254.0,726.0,574.0,9.0,647.0,1.0,0.0,0.0,0.0,614.0,0.0,0.0,7.02525611774742,0.136936498716855
4,5.0,96041.0,1344.0,835.0,869.0,12.0,897.0,2.0,0.0,0.0,0.0,648.0,0.0,0.0,5.35548726486696,0.0910855114258744
5,6.0,95134.0,1520.0,985.0,1158.0,19.0,1179.0,4.0,1.0,1.0,0.0,800.0,0.0,100.0,4.43223120523401,0.0668716140110919
6,7.0,93899.0,1732.0,1296.0,1513.0,22.0,1529.0,8.0,1.0,0.0,1027.0,1108.0,74.20520231213872,0.0,3.91131113805407,0.0524547678026285
7,8.0,92244.0,2114.0,1701.0,1954.0,30.0,1945.0,10.0,2.0,1.0,411.0,1457.0,91.94630872483222,0.0,2.99218105183055,0.0391981309443063
8,9.0,90446.0,2471.0,2008.0,2531.0,38.0,2492.0,12.0,2.0,0.0,520.0,1566.0,91.06830122591944,0.0,2.66894674076705,0.032365733298031
9,10.0,88407.0,2871.0,2363.0,3179.0,52.0,3111.0,15.0,2.0,0.0,673.0,1764.0,92.95580110497238,0.6960556844547563,2.46149501208241,0.0278780918637816
10,11.0,86093.0,3284.0,2696.0,3958.0,62.0,3888.0,16.0,3.0,1.0,825.0,2022.0,93.32579185520362,0.0,2.30327274481709,0.0245098371747978
11,12.0,83476.0,3809.0,3002.0,4788.0,73.0,4834.0,15.0,3.0,0.0,936.0,2291.0,92.4901185770751,0.2364066193853428,2.16458311126949,0.0217945413394545
12,13.0,80608.0,4363.0,3380.0,5689.0,93.0,5845.0,19.0,3.0,0.0,1167.0,2537.0,93.73493975903614,0.0,2.05184034772938,0.0196108314277467
13,14.0,77412.0,4872.0,3874.0,6591.0,108.0,7111.0,28.0,4.0,1.0,1294.0,2800.0,94.0406976744186,0.1455604075691412,1.93711188118372,0.0177269637123984
14,15.0,73882.0,5471.0,4289.0,7652.0,115.0,8550.0,37.0,4.0,0.0,1384.0,3101.0,93.45037137069548,0.12919896640826875,1.82485876055878,0.0161026003945961
15,16.0,70104.0,6125.0,4696.0,8718.0,141.0,10169.0,41.0,6.0,2.0,1516.0,3340.0,93.12039312039312,0.10266940451745381,1.73099189721168,0.0147662447594921
16,17.0,66263.0,6649.0,4988.0,9813.0,154.0,12073.0,54.0,6.0,0.0,1708.0,3370.0,93.07901907356948,0.18570102135561745,1.64564214971322,0.0136353173297914
17,18.0,62297.0,7239.0,5236.0,10964.0,188.0,14011.0,59.0,6.0,0.0,1858.0,3522.0,92.9,0.2652519893899204,1.55628800334285,0.0126244084708129
18,19.0,58258.0,7688.0,5364.0,12142.0,216.0,16255.0,71.0,6.0,0.0,2019.0,3526.0,94.56674473067916,0.3241491085899514,1.46192773056015,0.0117089182967986
19,20.0,54069.0,8062.0,5715.0,13126.0,230.0,18705.0,83.0,10.0,4.0,2161.0,3645.0,94.24334932402964,0.21291696238466998,1.36031261600477,0.0108668638945994
20,21.0,50026.0,8378.0,5690.0,14330.0,234.0,21235.0,97.0,10.0,0.0,2196.0,3574.0,93.60613810741688,0.39370078740157477,1.26642858784953,0.0101473522449763
21,22.0,46306.0,8569.0,5503.0,15352.0,245.0,23903.0,111.0,11.0,1.0,2283.0,3265.0,93.7962202136401,0.30284675953967294,1.17202100617847,0.0095063456608689
22,23.0,42784.0,8661.0,5384.0,16120.0,272.0,26652.0,115.0,12.0,1.0,2340.0,3101.0,94.01366010445962,0.16968325791855204,1.09046510138443,0.0089857561297395
23,24.0,39559.0,8677.0,5142.0,16657.0,299.0,29533.0,119.0,14.0,2.0,2339.0,2856.0,93.56,0.2201430930104568,1.00916130898821,0.0085241002164735
24,25.0,36548.0,8642.0,4787.0,17130.0,305.0,32433.0,140.0,15.0,1.0,2250.0,2642.0,94.33962264150944,0.2692514808831448,0.934540935614647,0.0081375261158806
25,26.0,33946.0,8394.0,4402.0,17397.0,302.0,35386.0,155.0,18.0,3.0,2100.0,2290.0,93.87572641931158,0.3676470588235294,0.873311852148875,0.0078504897414172
26,27.0,31622.0,8013.0,4073.0,17479.0,300.0,38328.0,160.0,25.0,7.0,2067.0,2062.0,94.25444596443228,0.2077922077922078,0.825008999550399,0.0076580359880188
27,28.0,29627.0,7605.0,3618.0,17486.0,300.0,41170.0,163.0,31.0,6.0,1820.0,1779.0,93.95973154362416,0.43691971600218454,0.777735985183697,0.0074997567541588
28,29.0,27846.0,7204.0,3236.0,17226.0,301.0,43982.0,170.0,35.0,4.0,1810.0,1578.0,94.12376495059802,0.40369088811995385,0.746281129004728,0.007442742939906
29,30.0,26266.0,6791.0,2889.0,16823.0,298.0,46719.0,177.0,37.0,2.0,1629.0,1408.0,93.83640552995392,0.6432748538011697,0.714218017510961,0.0074056976915626
30,31.0,24879.0,6355.0,2532.0,16434.0,280.0,49300.0,180.0,40.0,3.0,1512.0,1237.0,93.21824907521578,0.40404040404040403,0.692629797690739,0.0074420414012616
31,32.0,23687.0,5948.0,2246.0,15829.0,276.0,51788.0,178.0,48.0,8.0,1436.0,1061.0,94.28759028233748,0.34106412005457026,0.676710922575435,0.0075283102052286
32,33.0,22622.0,5506.0,1945.0,15215.0,265.0,54220.0,170.0,57.0,9.0,1331.0,953.0,95.2074391988555,0.4402054292002935,0.662335368856341,0.007639845243394
33,34.0,21718.0,5102.0,1663.0,14528.0,244.0,56502.0,180.0,63.0,6.0,1215.0,808.0,93.31797235023042,0.39619651347068147,0.65013868532344,0.0077784258863296
34,35.0,20925.0,4692.0,1520.0,13761.0,225.0,58639.0,169.0,69.0,6.0,1120.0,703.0,92.18106995884774,0.4230118443316413,0.644559971907355,0.0079715151090149
35,36.0,20270.0,4310.0,1266.0,13045.0,201.0,60666.0,167.0,75.0,6.0,1057.0,570.0,93.62267493356951,0.091324200913242,0.644004667758733,0.0082113800206052
36,37.0,19675.0,3903.0,1127.0,12291.0,194.0,62571.0,161.0,78.0,3.0,990.0,533.0,92.87054409005628,0.6042296072507553,0.63431204908091,0.0084046178411031
37,38.0,19178.0,3522.0,983.0,11547.0,183.0,64342.0,159.0,86.0,8.0,930.0,440.0,93.56136820925552,0.6543075245365322,0.628095464094106,0.0086299975140124
38,39.0,18754.0,3191.0,838.0,10826.0,175.0,65970.0,158.0,88.0,2.0,872.0,377.0,93.56223175965664,0.23255813953488372,0.622765703298634,0.0088740438387346
39,40.0,18344.0,2911.0,729.0,10174.0,164.0,67434.0,153.0,91.0,3.0,801.0,368.0,93.13953488372093,0.37359900373599003,0.621132971229591,0.0091581060310394
40,41.0,17961.0,2651.0,658.0,9439.0,155.0,68895.0,147.0,94.0,3.0,767.0,340.0,91.8562874251497,0.130718954248366,0.611583037403861,0.0093956363515132
41,42.0,17627.0,2392.0,620.0,8771.0,143.0,70212.0,137.0,98.0,4.0,733.0,292.0,92.66750948166876,0.423728813559322,0.595548215918769,0.0095906582406317
42,43.0,17339.0,2175.0,545.0,8129.0,129.0,71450.0,132.0,101.0,3.0,602.0,252.0,93.33333333333331,0.15151515151515152,0.584742751519522,0.0098390801761692
43,44.0,17096.0,2014.0,455.0,7550.0,107.0,72546.0,127.0,105.0,4.0,591.0,221.0,93.5126582278481,0.6299212598425197,0.586184437397423,0.0102119005028794
44,45.0,16858.0,1851.0,398.0,6983.0,95.0,73580.0,127.0,108.0,3.0,558.0,210.0,92.84525790349416,0.5059021922428331,0.582793543806534,0.0105648602297209
45,46.0,16645.0,1675.0,369.0,6469.0,82.0,74531.0,119.0,110.0,2.0,547.0,183.0,93.66438356164385,0.591715976331361,0.570121629408622,0.0108461866841744
46,47.0,16453.0,1507.0,337.0,6019.0,78.0,75386.0,107.0,113.0,3.0,438.0,172.0,92.21052631578948,0.0,0.557298492314828,0.0111370637563037
47,48.0,16288.0,1358.0,286.0,5588.0,69.0,76190.0,105.0,116.0,3.0,386.0,140.0,93.46246973365618,0.21598272138228944,0.55711993467432,0.0115765571737916
