,Days,Susceptible,Asymptomatic,Presymptomatic,MildlyInfected,SeverelyInfected,Recovered,Hospitalized,Dead,NewDeathsPerDay,NewIdentifiedInfections,NewInfections,TestPositivityRate,CaseFatalityRate,Mean(R),Std(R)
0,1.0,99868.0,95.0,23.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0
1,2.0,99815.0,104.0,40.0,14.0,0.0,27.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,5.0,5.0
2,3.0,99749.0,111.0,62.0,32.0,0.0,46.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,5.0,5.0
3,4.0,99700.0,120.0,67.0,51.0,0.0,62.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,5.0,5.0
4,5.0,99616.0,136.0,86.0,79.0,1.0,82.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,5.0,5.0
5,6.0,99507.0,152.0,105.0,120.0,2.0,114.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,5.0,5.0
6,7.0,99395.0,166.0,126.0,148.0,3.0,162.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,5.0,5.0
7,8.0,99282.0,173.0,147.0,182.0,4.0,211.0,1.0,0.0,0.0,0.0,101.0,0.0,0.0,5.0,5.0
8,9.0,99141.0,209.0,170.0,227.0,5.0,247.0,1.0,0.0,0.0,0.0,118.0,0.0,0.0,1230.0,78.4219357067906
9,10.0,99004.0,237.0,173.0,287.0,9.0,289.0,1.0,0.0,0.0,0.0,128.0,0.0,0.0,57.1804330326732,2.54954949507575
10,11.0,98843.0,265.0,189.0,340.0,12.0,350.0,1.0,0.0,0.0,0.0,139.0,0.0,0.0,15.7346855985967,0.58276613328136
11,12.0,98648.0,292.0,217.0,408.0,15.0,419.0,1.0,0.0,0.0,0.0,163.0,0.0,0.0,7.42424863548761,0.251705602076537
12,13.0,98453.0,328.0,236.0,471.0,14.0,496.0,2.0,0.0,0.0,0.0,167.0,0.0,0.0,4.6969249072392,0.148012666143381
13,14.0,98205.0,374.0,275.0,534.0,17.0,593.0,2.0,0.0,0.0,0.0,215.0,0.0,0.0,3.58300022437374,0.104749969332196
14,15.0,97902.0,419.0,336.0,609.0,21.0,711.0,2.0,0.0,0.0,245.0,270.0,49.0,0.0,3.01705410670046,0.0820227262990749
15,16.0,97508.0,509.0,409.0,695.0,20.0,856.0,3.0,0.0,0.0,257.0,358.0,51.4,0.0,2.28417332913635,0.0627747603894033
16,17.0,97024.0,631.0,504.0,816.0,23.0,998.0,3.0,1.0,1.0,226.0,407.0,61.917808219178085,0.0,1.78591339464687,0.0500548532825731
17,18.0,96562.0,720.0,546.0,960.0,26.0,1181.0,4.0,1.0,0.0,141.0,393.0,28.2,0.9569377990430622,1.48756737982756,0.0423638194108445
18,19.0,96150.0,742.0,585.0,1094.0,26.0,1395.0,7.0,1.0,0.0,137.0,351.0,27.4,0.42016806722689076,1.3840212837954,0.0387603487913914
19,20.0,95756.0,769.0,563.0,1250.0,23.0,1627.0,11.0,1.0,0.0,163.0,347.0,32.6,0.4716981132075472,1.33276714050571,0.0366277536091141
20,21.0,95325.0,817.0,581.0,1360.0,21.0,1883.0,12.0,1.0,0.0,183.0,384.0,36.6,0.0,1.27889595321209,0.0348200378047211
21,22.0,94806.0,892.0,630.0,1480.0,25.0,2152.0,14.0,1.0,0.0,216.0,462.0,43.2,0.0,1.25719083241148,0.0336599992237309
22,23.0,94330.0,935.0,681.0,1562.0,30.0,2449.0,12.0,1.0,0.0,206.0,415.0,41.2,0.0,1.19917211366991,0.0321643012062892
23,24.0,93834.0,970.0,700.0,1698.0,37.0,2747.0,13.0,1.0,0.0,186.0,434.0,37.2,0.0,1.15259682341829,0.0309373197005655
24,25.0,93323.0,1053.0,713.0,1803.0,42.0,3053.0,12.0,1.0,0.0,183.0,457.0,36.6,0.0,1.14550798665056,0.0303665652246342
25,26.0,92729.0,1125.0,779.0,1919.0,43.0,3392.0,12.0,1.0,0.0,186.0,541.0,37.2,0.5208333333333333,1.17619119208599,0.0303792540990313
26,27.0,92099.0,1218.0,822.0,2064.0,45.0,3737.0,14.0,1.0,0.0,188.0,574.0,37.6,0.6329113924050633,1.16837525646936,0.0299092197913193
27,28.0,91421.0,1281.0,912.0,2184.0,46.0,4141.0,13.0,2.0,1.0,229.0,604.0,45.8,0.628930817610063,1.16384022733362,0.0294666703804091
28,29.0,90758.0,1323.0,927.0,2332.0,47.0,4594.0,17.0,2.0,0.0,211.0,605.0,42.2,0.5780346820809248,1.135956060656,0.0287422669190298
29,30.0,90091.0,1376.0,934.0,2471.0,45.0,5062.0,19.0,2.0,0.0,204.0,592.0,40.8,0.0,1.14367529634313,0.0284941017066776
30,31.0,89405.0,1465.0,948.0,2629.0,50.0,5480.0,21.0,2.0,0.0,221.0,603.0,44.2,0.0,1.17426858805282,0.0285558860165495
31,32.0,88670.0,1554.0,1033.0,2733.0,51.0,5936.0,19.0,4.0,2.0,259.0,658.0,51.8,0.5376344086021506,1.17804212060321,0.0282739156742554
