,Days,Susceptible,Asymptomatic,Presymptomatic,MildlyInfected,SeverelyInfected,Recovered,Hospitalized,Dead,NewDeathsPerDay,NewIdentifiedInfections,NewInfections,TestPositivityRate,CaseFatalityRate,Mean(R),Std(R)
0,1.0,99860.0,103.0,20.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0
1,2.0,99811.0,106.0,43.0,9.0,1.0,30.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,5.0,5.0
2,3.0,99735.0,126.0,65.0,27.0,1.0,46.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,5.0,5.0
3,4.0,99653.0,130.0,92.0,52.0,1.0,72.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,5.0,5.0
4,5.0,99541.0,153.0,119.0,86.0,2.0,99.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,5.0,5.0
5,6.0,99446.0,172.0,125.0,120.0,3.0,134.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,5.0,5.0
6,7.0,99350.0,191.0,130.0,157.0,5.0,166.0,1.0,0.0,0.0,0.0,86.0,0.0,0.0,5.0,5.0
7,8.0,99220.0,198.0,148.0,204.0,7.0,222.0,1.0,0.0,0.0,0.0,116.0,0.0,0.0,5.0,5.0
8,9.0,99072.0,225.0,185.0,235.0,7.0,275.0,1.0,0.0,0.0,0.0,124.0,0.0,0.0,1085.0,73.6545993132812
9,10.0,98904.0,258.0,213.0,286.0,6.0,331.0,2.0,0.0,0.0,0.0,139.0,0.0,0.0,58.2326201567955,2.73600716563971
10,11.0,98738.0,290.0,202.0,353.0,6.0,408.0,3.0,0.0,0.0,0.0,150.0,0.0,0.0,16.6501068377401,0.63570403306128
11,12.0,98563.0,297.0,214.0,412.0,8.0,503.0,3.0,0.0,0.0,0.0,155.0,0.0,0.0,8.03225471008637,0.275342145298039
12,13.0,98363.0,322.0,239.0,463.0,7.0,602.0,4.0,0.0,0.0,0.0,176.0,0.0,0.0,5.17453980213631,0.161546685338187
13,14.0,98166.0,341.0,275.0,516.0,9.0,689.0,4.0,0.0,0.0,0.0,174.0,0.0,0.0,3.83471026140339,0.111303083523232
14,15.0,97868.0,402.0,346.0,569.0,10.0,800.0,4.0,1.0,1.0,216.0,270.0,43.2,100.0,3.13019458595056,0.0848481296407721
15,16.0,97429.0,493.0,466.0,678.0,11.0,918.0,4.0,1.0,0.0,236.0,405.0,47.2,0.0,2.30474959750613,0.0635808112883336
16,17.0,96977.0,582.0,507.0,836.0,17.0,1075.0,5.0,1.0,0.0,233.0,380.0,58.69017632241813,0.0,1.70948804829969,0.0492053622885238
17,18.0,96642.0,633.0,479.0,972.0,15.0,1250.0,8.0,1.0,0.0,165.0,292.0,33.0,0.0,1.29127769811336,0.039661279221381
18,19.0,96356.0,641.0,446.0,1083.0,18.0,1447.0,8.0,1.0,0.0,175.0,255.0,35.0,0.5025125628140703,1.1496510400292,0.0356834929675655
19,20.0,96109.0,630.0,413.0,1167.0,21.0,1650.0,8.0,2.0,1.0,161.0,230.0,32.2,0.0,1.04470054992507,0.0331192339479682
20,21.0,95870.0,630.0,388.0,1211.0,20.0,1868.0,11.0,2.0,0.0,174.0,216.0,34.8,0.0,0.973433808989001,0.0314995783314723
21,22.0,95648.0,637.0,378.0,1227.0,20.0,2075.0,13.0,2.0,0.0,169.0,203.0,33.800000000000004,0.0,0.913704556703037,0.0303223507099462
22,23.0,95450.0,653.0,343.0,1260.0,21.0,2258.0,13.0,2.0,0.0,129.0,182.0,36.134453781512605,0.0,0.882288476378995,0.0297927649484544
23,24.0,95250.0,634.0,328.0,1252.0,19.0,2501.0,13.0,3.0,1.0,86.0,183.0,32.45283018867924,0.6711409395973155,0.895779145571929,0.0301624527752096
24,25.0,95070.0,611.0,304.0,1253.0,18.0,2729.0,12.0,3.0,0.0,143.0,172.0,40.97421203438395,0.6993006993006993,0.959620259142856,0.0314502837126167
25,26.0,94836.0,604.0,317.0,1253.0,20.0,2956.0,11.0,3.0,0.0,132.0,225.0,40.993788819875775,0.0,1.0092471434867,0.0324719945691709
26,27.0,94616.0,600.0,315.0,1261.0,17.0,3176.0,12.0,3.0,0.0,121.0,206.0,42.90780141843972,0.0,1.05516178074416,0.0333172068865177
27,28.0,94378.0,611.0,325.0,1283.0,17.0,3368.0,15.0,3.0,0.0,127.0,227.0,31.909547738693465,0.8064516129032258,1.08857196468136,0.0338366197060326
28,29.0,94154.0,588.0,323.0,1310.0,17.0,3592.0,11.0,5.0,2.0,138.0,206.0,33.41404358353511,0.8928571428571428,1.12607851664906,0.0342972494888917
