,Days,Susceptible,Asymptomatic,Presymptomatic,MildlyInfected,SeverelyInfected,Recovered,Hospitalized,Dead,NewDeathsPerDay,NewIdentifiedInfections,NewInfections,TestPositivityRate,CaseFatalityRate,Mean(R),Std(R)
0,1.0,99879.0,95.0,19.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0
1,2.0,99846.0,91.0,32.0,8.0,0.0,23.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,5.0,5.0
2,3.0,99797.0,89.0,45.0,26.0,1.0,42.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,5.0,5.0
3,4.0,99766.0,87.0,42.0,49.0,2.0,54.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,5.0,5.0
4,5.0,99703.0,94.0,66.0,62.0,2.0,73.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,5.0,5.0
5,6.0,99653.0,101.0,65.0,81.0,3.0,97.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,5.0,5.0
6,7.0,99584.0,116.0,79.0,105.0,3.0,113.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,5.0,5.0
7,8.0,99493.0,139.0,100.0,130.0,3.0,135.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,5.0,5.0
8,9.0,99386.0,161.0,128.0,158.0,4.0,163.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,5.0,5.0
9,10.0,99266.0,183.0,137.0,204.0,5.0,204.0,1.0,0.0,0.0,0.0,103.0,0.0,0.0,5.0,5.0
10,11.0,99147.0,208.0,142.0,251.0,7.0,244.0,1.0,0.0,0.0,0.0,111.0,0.0,0.0,1090.0,73.824115301167
11,12.0,99000.0,230.0,162.0,290.0,5.0,311.0,2.0,0.0,0.0,0.0,125.0,0.0,0.0,60.9144822130196,2.79201071459634
12,13.0,98829.0,254.0,205.0,334.0,6.0,371.0,1.0,0.0,0.0,0.0,151.0,0.0,0.0,16.9972875060442,0.635218458180572
13,14.0,98640.0,297.0,217.0,395.0,5.0,445.0,1.0,0.0,0.0,0.0,168.0,0.0,0.0,7.90439932673177,0.268292795033455
14,15.0,98426.0,329.0,257.0,444.0,4.0,540.0,0.0,0.0,0.0,0.0,196.0,0.0,0.0,4.90774113478698,0.154502696728609
15,16.0,98196.0,360.0,293.0,512.0,4.0,634.0,1.0,0.0,0.0,0.0,205.0,0.0,0.0,3.61613219870849,0.106633921018458
16,17.0,97858.0,434.0,372.0,585.0,10.0,740.0,1.0,0.0,0.0,217.0,304.0,43.4,0.0,3.0226994395639,0.082852561116124
17,18.0,97399.0,535.0,468.0,706.0,9.0,880.0,3.0,0.0,0.0,258.0,415.0,51.6,0.0,2.2531763143836,0.0628555474658904
18,19.0,96992.0,604.0,504.0,848.0,12.0,1036.0,4.0,0.0,0.0,240.0,350.0,57.692307692307686,0.0,1.64753741771778,0.0484779553843932
