,Days,Susceptible,Asymptomatic,Presymptomatic,MildlyInfected,SeverelyInfected,Recovered,Hospitalized,Dead,NewDeathsPerDay,NewIdentifiedInfections,NewInfections,TestPositivityRate,CaseFatalityRate,Mean(R),Std(R)
0,1.0,99845.0,106.0,31.0,4.0,0.0,14.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0
1,2.0,99782.0,123.0,48.0,22.0,0.0,25.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,5.0,5.0
2,3.0,99705.0,134.0,72.0,46.0,0.0,43.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,5.0,5.0
3,4.0,99626.0,146.0,82.0,75.0,1.0,70.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,5.0,5.0
4,5.0,99542.0,152.0,90.0,105.0,1.0,110.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,5.0,5.0
5,6.0,99450.0,164.0,108.0,138.0,1.0,139.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,5.0,5.0
6,7.0,99370.0,176.0,107.0,173.0,3.0,171.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,5.0,5.0
7,8.0,99233.0,209.0,136.0,198.0,4.0,219.0,1.0,0.0,0.0,0.0,118.0,0.0,0.0,5.0,5.0
8,9.0,99100.0,224.0,147.0,255.0,5.0,267.0,2.0,0.0,0.0,0.0,115.0,0.0,0.0,575.0,53.619026473818
9,10.0,98976.0,223.0,168.0,296.0,6.0,329.0,2.0,0.0,0.0,0.0,108.0,0.0,0.0,59.5223307843792,3.7645227384119
10,11.0,98828.0,242.0,194.0,334.0,5.0,394.0,3.0,0.0,0.0,0.0,126.0,0.0,0.0,19.2741875768765,0.931653021363857
11,12.0,98638.0,267.0,223.0,388.0,6.0,475.0,3.0,0.0,0.0,0.0,168.0,0.0,0.0,8.90391945101749,0.386761546132018
12,13.0,98439.0,307.0,248.0,431.0,8.0,563.0,4.0,0.0,0.0,0.0,174.0,0.0,0.0,5.67802222517778,0.220682600710189
13,14.0,98223.0,336.0,269.0,488.0,10.0,672.0,2.0,0.0,0.0,0.0,190.0,0.0,0.0,4.00665261572223,0.146302267847876
14,15.0,97935.0,398.0,321.0,558.0,12.0,774.0,2.0,0.0,0.0,114.0,258.0,38.0,0.0,3.31419122301707,0.111154406043197
15,16.0,97593.0,464.0,388.0,656.0,15.0,881.0,3.0,0.0,0.0,135.0,305.0,45.0,0.0,2.55252246981187,0.0846618262103154
16,17.0,97200.0,550.0,452.0,763.0,19.0,1012.0,4.0,0.0,0.0,178.0,345.0,59.333333333333336,0.0,2.0573223857675,0.0677543044312233
17,18.0,96775.0,637.0,482.0,905.0,18.0,1177.0,6.0,0.0,0.0,102.0,376.0,34.0,0.0,1.67024619808304,0.0559239790917644
18,19.0,96346.0,668.0,550.0,1043.0,19.0,1367.0,7.0,0.0,0.0,132.0,365.0,44.0,0.0,1.51025122100287,0.049818590935158
19,20.0,95919.0,732.0,579.0,1152.0,24.0,1585.0,9.0,0.0,0.0,88.0,363.0,29.33333333333333,0.5780346820809248,1.37400949860216,0.0452997516819299
