,Days,Susceptible,Asymptomatic,Presymptomatic,MildlyInfected,SeverelyInfected,Recovered,Hospitalized,Dead,NewDeathsPerDay,NewIdentifiedInfections,NewInfections,TestPositivityRate,CaseFatalityRate,Mean(R),Std(R)
0,1.0,99862.0,100.0,22.0,3.0,0.0,13.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0
1,2.0,99803.0,110.0,42.0,13.0,1.0,31.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,5.0,5.0
2,3.0,99745.0,115.0,59.0,30.0,2.0,49.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,5.0,5.0
3,4.0,99678.0,117.0,73.0,54.0,2.0,76.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,5.0,5.0
4,5.0,99609.0,130.0,75.0,88.0,2.0,96.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,5.0,5.0
5,6.0,99523.0,143.0,95.0,112.0,2.0,125.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,5.0,5.0
6,7.0,99425.0,159.0,114.0,140.0,2.0,159.0,1.0,0.0,0.0,0.0,87.0,0.0,0.0,5.0,5.0
7,8.0,99314.0,172.0,135.0,178.0,2.0,198.0,1.0,0.0,0.0,0.0,98.0,0.0,0.0,5.0,5.0
8,9.0,99175.0,188.0,168.0,227.0,2.0,240.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,645.0,56.7890834580027
9,10.0,99017.0,221.0,180.0,285.0,6.0,291.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,58.1922640124012,3.52195603686371
10,11.0,98855.0,245.0,190.0,345.0,6.0,359.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,17.9771419403837,0.854119789475454
11,12.0,98650.0,282.0,227.0,388.0,8.0,445.0,0.0,0.0,0.0,0.0,179.0,0.0,0.0,8.49661207648623,0.36262656675782
12,13.0,98444.0,313.0,245.0,461.0,7.0,529.0,1.0,0.0,0.0,0.0,183.0,0.0,0.0,5.26265605982572,0.206101517677547
13,14.0,98238.0,348.0,266.0,514.0,9.0,624.0,1.0,0.0,0.0,0.0,172.0,0.0,0.0,3.90102810199684,0.141226699571226
14,15.0,97929.0,416.0,336.0,583.0,13.0,722.0,1.0,0.0,0.0,128.0,271.0,42.66666666666667,0.0,3.29783131367966,0.109322043530265
15,16.0,97567.0,487.0,414.0,659.0,11.0,858.0,4.0,0.0,0.0,144.0,322.0,48.0,0.0,2.56009454284078,0.0838137325660217
16,17.0,97166.0,584.0,435.0,791.0,17.0,1003.0,4.0,0.0,0.0,170.0,354.0,56.66666666666666,0.0,2.06025401245893,0.0670555565564753
17,18.0,96721.0,659.0,509.0,920.0,18.0,1168.0,5.0,0.0,0.0,106.0,390.0,35.333333333333336,0.0,1.68812052963074,0.0555952888436244
18,19.0,96309.0,712.0,558.0,1040.0,22.0,1353.0,6.0,0.0,0.0,103.0,371.0,34.333333333333336,1.6129032258064515,1.53831245712473,0.0497006195353479
19,20.0,95863.0,801.0,572.0,1183.0,21.0,1553.0,7.0,0.0,0.0,111.0,401.0,37.0,0.6211180124223602,1.46069438073316,0.0461220807737543
20,21.0,95376.0,865.0,614.0,1307.0,23.0,1807.0,8.0,0.0,0.0,147.0,434.0,49.0,0.0,1.41307708391674,0.0436085055606034
21,22.0,94862.0,905.0,680.0,1460.0,25.0,2060.0,8.0,0.0,0.0,151.0,457.0,50.33333333333333,0.0,1.31895721224044,0.0407232999280112
22,23.0,94326.0,971.0,712.0,1627.0,26.0,2329.0,9.0,0.0,0.0,155.0,476.0,51.66666666666667,1.0752688172043012,1.25179352282364,0.0385212827806582
23,24.0,93753.0,1048.0,743.0,1789.0,29.0,2629.0,8.0,1.0,1.0,148.0,506.0,49.333333333333336,0.0,1.17712888488394,0.0364661704193869
24,25.0,93086.0,1167.0,829.0,1938.0,29.0,2941.0,9.0,1.0,0.0,142.0,599.0,47.333333333333336,0.0,1.16334466404344,0.0355644841132477
25,26.0,92450.0,1239.0,854.0,2101.0,33.0,3311.0,10.0,2.0,1.0,148.0,562.0,49.333333333333336,0.0,1.1510465303006,0.0348482123718731
26,27.0,91779.0,1325.0,913.0,2246.0,33.0,3691.0,11.0,2.0,0.0,158.0,604.0,52.66666666666666,0.8333333333333334,1.13557518404675,0.0341613287043139
27,28.0,91078.0,1395.0,937.0,2436.0,37.0,4104.0,10.0,3.0,1.0,146.0,617.0,48.66666666666667,0.0,1.10897795564692,0.0333612084879204
28,29.0,90351.0,1460.0,974.0,2595.0,46.0,4559.0,12.0,3.0,0.0,158.0,653.0,52.66666666666666,0.0,1.1086881277154,0.0330107086178844
29,30.0,89654.0,1512.0,990.0,2703.0,48.0,5078.0,12.0,3.0,0.0,141.0,619.0,47.0,0.7142857142857143,1.10422134520026,0.0326469884666326
30,31.0,88903.0,1607.0,1017.0,2841.0,49.0,5563.0,17.0,3.0,0.0,176.0,672.0,58.66666666666666,0.7575757575757576,1.13484586245846,0.0328149153869918
31,32.0,88080.0,1688.0,1125.0,2978.0,51.0,6054.0,21.0,3.0,0.0,163.0,740.0,54.333333333333336,0.0,1.11051150913238,0.0321786028055671
32,33.0,87269.0,1750.0,1140.0,3139.0,56.0,6622.0,21.0,3.0,0.0,162.0,725.0,54.0,0.847457627118644,1.11449937166576,0.031934210509368
33,34.0,86440.0,1787.0,1213.0,3298.0,53.0,7184.0,22.0,3.0,0.0,158.0,739.0,52.66666666666666,0.0,1.09051537918619,0.0313113212662883
34,35.0,85534.0,1886.0,1273.0,3484.0,54.0,7738.0,27.0,4.0,1.0,169.0,814.0,56.333333333333336,0.0,1.09274104971889,0.0310819331925743
35,36.0,84601.0,1952.0,1306.0,3711.0,63.0,8336.0,25.0,6.0,2.0,174.0,839.0,57.99999999999999,1.3605442176870748,1.09573939960109,0.0308934889008852
36,37.0,83702.0,1981.0,1288.0,3931.0,61.0,9001.0,30.0,6.0,0.0,193.0,804.0,64.33333333333333,0.0,1.08928288274411,0.0305780557429276
37,38.0,82757.0,2049.0,1355.0,4095.0,67.0,9643.0,28.0,6.0,0.0,171.0,858.0,56.99999999999999,0.0,1.05583362097049,0.0298874040225655
38,39.0,81840.0,2088.0,1380.0,4232.0,73.0,10350.0,29.0,8.0,2.0,190.0,836.0,63.33333333333333,1.3513513513513513,1.0365194124094,0.029423311487753
39,40.0,80934.0,2105.0,1383.0,4398.0,69.0,11068.0,31.0,12.0,4.0,157.0,820.0,52.33333333333333,1.2048192771084338,1.02441512360182,0.0291149238841872
40,41.0,79974.0,2201.0,1345.0,4537.0,72.0,11824.0,34.0,13.0,1.0,181.0,857.0,60.333333333333336,1.36986301369863,1.03751522564331,0.029205510457429
41,42.0,79014.0,2223.0,1382.0,4640.0,71.0,12615.0,41.0,14.0,1.0,191.0,860.0,63.66666666666667,0.641025641025641,1.02802718940681,0.0289959246328508
42,43.0,78044.0,2251.0,1369.0,4795.0,71.0,13408.0,47.0,15.0,1.0,185.0,882.0,61.66666666666667,0.7518796992481203,1.00786649619981,0.0286330330994294
43,44.0,77176.0,2235.0,1358.0,4873.0,63.0,14227.0,52.0,16.0,1.0,172.0,777.0,57.333333333333336,0.0,0.995735727967314,0.0284032573561245
44,45.0,76264.0,2290.0,1340.0,4920.0,67.0,15055.0,46.0,18.0,2.0,164.0,835.0,54.66666666666666,1.8292682926829267,1.01022200420334,0.0285848294065059
45,46.0,75345.0,2317.0,1391.0,4963.0,72.0,15846.0,46.0,20.0,2.0,187.0,828.0,62.33333333333333,0.628930817610063,1.03950086353486,0.0289870733952223
46,47.0,74441.0,2317.0,1356.0,5060.0,73.0,16684.0,48.0,21.0,1.0,181.0,798.0,60.333333333333336,0.6756756756756757,1.028209541232,0.028795626855895
47,48.0,73545.0,2298.0,1324.0,5143.0,85.0,17537.0,45.0,23.0,2.0,176.0,812.0,58.66666666666666,1.4598540145985401,1.01716091676018,0.0285759947300195
48,49.0,72572.0,2345.0,1403.0,5182.0,81.0,18341.0,51.0,25.0,2.0,173.0,883.0,57.66666666666666,1.935483870967742,1.00195017993695,0.0283054844399816
49,50.0,71700.0,2295.0,1379.0,5233.0,84.0,19231.0,50.0,28.0,3.0,175.0,781.0,58.333333333333336,1.3071895424836601,1.00983286463279,0.0283813237449172
50,51.0,70814.0,2324.0,1353.0,5272.0,88.0,20071.0,48.0,30.0,2.0,192.0,801.0,64.0,0.6756756756756757,1.00777366996423,0.0283346429657162
51,52.0,69956.0,2316.0,1320.0,5302.0,90.0,20934.0,51.0,31.0,1.0,201.0,775.0,67.0,0.6666666666666667,1.00082970758575,0.0282175866581352
52,53.0,69111.0,2284.0,1308.0,5326.0,95.0,21791.0,52.0,33.0,2.0,176.0,763.0,58.66666666666666,2.097902097902098,0.977584104757001,0.0278741463374851
53,54.0,68279.0,2276.0,1245.0,5400.0,90.0,22623.0,52.0,35.0,2.0,173.0,748.0,57.66666666666666,1.2903225806451613,0.972461060752503,0.0278073108541954
54,55.0,67439.0,2284.0,1222.0,5324.0,90.0,23551.0,54.0,36.0,1.0,162.0,753.0,54.0,1.1976047904191618,0.963182665300611,0.0277124671112189
55,56.0,66660.0,2265.0,1200.0,5302.0,87.0,24391.0,57.0,38.0,2.0,186.0,717.0,62.0,2.054794520547945,0.976817721180558,0.0279662100038128
56,57.0,65943.0,2225.0,1118.0,5250.0,86.0,25279.0,60.0,39.0,1.0,174.0,655.0,57.99999999999999,0.0,0.963846603650632,0.027847070372925
57,58.0,65209.0,2161.0,1135.0,5174.0,86.0,26132.0,63.0,40.0,1.0,185.0,664.0,61.66666666666667,0.7092198581560284,0.947218142796656,0.0276685373807086
58,59.0,64488.0,2144.0,1082.0,5145.0,84.0,26950.0,66.0,41.0,1.0,173.0,644.0,57.66666666666666,0.0,0.919587885150437,0.0273439932823556
59,60.0,63840.0,2111.0,990.0,5109.0,85.0,27756.0,67.0,42.0,1.0,169.0,572.0,56.333333333333336,0.6756756756756757,0.911190083508537,0.0273370693928988
60,61.0,63207.0,2057.0,982.0,5024.0,79.0,28538.0,68.0,45.0,3.0,158.0,569.0,52.66666666666666,1.2738853503184715,0.901290685478443,0.0273495364721159
61,62.0,62652.0,1989.0,923.0,4954.0,73.0,29302.0,61.0,46.0,1.0,174.0,506.0,57.99999999999999,0.6944444444444444,0.904598793180864,0.0275900045369363
62,63.0,62063.0,1977.0,913.0,4846.0,67.0,30026.0,60.0,48.0,2.0,164.0,528.0,54.66666666666666,2.18978102189781,0.892778690657069,0.0276175831671007
63,64.0,61510.0,1908.0,836.0,4768.0,61.0,30806.0,63.0,48.0,0.0,148.0,504.0,49.333333333333336,0.0,0.880095890255079,0.0276382802031467
64,65.0,60986.0,1821.0,808.0,4644.0,58.0,31568.0,67.0,48.0,0.0,144.0,475.0,48.0,0.0,0.882291012786328,0.0279144523122238
65,66.0,60461.0,1748.0,839.0,4487.0,54.0,32293.0,70.0,48.0,0.0,153.0,477.0,51.0,0.0,0.892745335213456,0.0283446927377341
66,67.0,59906.0,1683.0,810.0,4394.0,56.0,33039.0,62.0,50.0,2.0,144.0,509.0,48.0,0.7575757575757576,0.888564420220639,0.0285448017292224
67,68.0,59404.0,1617.0,799.0,4280.0,64.0,33728.0,55.0,53.0,3.0,147.0,459.0,49.0,2.307692307692308,0.891769816402176,0.0288569935890941
68,69.0,58943.0,1526.0,772.0,4189.0,67.0,34396.0,53.0,54.0,1.0,144.0,420.0,48.0,0.8064516129032258,0.880555249189762,0.02893684093616
69,70.0,58501.0,1425.0,742.0,4092.0,70.0,35062.0,52.0,56.0,2.0,133.0,402.0,44.333333333333336,1.7094017094017095,0.88428286672883,0.0292654914629795
70,71.0,58103.0,1373.0,652.0,3990.0,63.0,35705.0,56.0,58.0,2.0,133.0,359.0,44.333333333333336,1.5625,0.873714015512216,0.0293695753428954
71,72.0,57733.0,1321.0,595.0,3866.0,57.0,36316.0,53.0,59.0,1.0,137.0,331.0,45.66666666666666,0.8064516129032258,0.870764310856611,0.0296068747886919
72,73.0,57351.0,1270.0,572.0,3710.0,55.0,36929.0,54.0,59.0,0.0,130.0,341.0,43.333333333333336,0.0,0.854886104538969,0.0296378431211242
73,74.0,57019.0,1228.0,537.0,3574.0,51.0,37482.0,47.0,62.0,3.0,130.0,298.0,43.333333333333336,3.361344537815126,0.852580120349216,0.0299196967434507
74,75.0,56705.0,1181.0,527.0,3468.0,47.0,37964.0,43.0,65.0,3.0,118.0,286.0,39.33333333333333,2.5210084033613445,0.831833404943729,0.029899634299447
75,76.0,56319.0,1168.0,544.0,3358.0,44.0,38459.0,41.0,67.0,2.0,131.0,355.0,43.66666666666666,1.834862385321101,0.827369605920081,0.0301911457113061
76,77.0,55986.0,1153.0,516.0,3219.0,43.0,38975.0,41.0,67.0,0.0,105.0,298.0,35.0,0.0,0.800242547043624,0.0300962184981918
77,78.0,55691.0,1080.0,497.0,3090.0,44.0,39490.0,41.0,67.0,0.0,113.0,263.0,37.66666666666666,0.0,0.815753953606256,0.0308326013179982
78,79.0,55372.0,1047.0,478.0,2972.0,46.0,39977.0,40.0,68.0,1.0,104.0,287.0,34.66666666666667,0.0,0.828553287559696,0.0315653663325296
79,80.0,55041.0,1008.0,503.0,2882.0,48.0,40411.0,39.0,68.0,0.0,110.0,310.0,36.66666666666666,1.1627906976744187,0.845601645807803,0.0323797605087711
80,81.0,54777.0,978.0,454.0,2797.0,48.0,40842.0,35.0,69.0,1.0,92.0,236.0,30.666666666666664,2.0618556701030926,0.856236677960952,0.0330546503327802
81,82.0,54526.0,921.0,434.0,2692.0,51.0,41271.0,36.0,69.0,0.0,95.0,228.0,31.666666666666664,0.0,0.862205131479974,0.0336122555254057
82,83.0,54254.0,887.0,401.0,2630.0,52.0,41670.0,37.0,69.0,0.0,87.0,247.0,29.0,0.0,0.878431253191262,0.0343493801737803
83,84.0,54018.0,841.0,394.0,2525.0,48.0,42065.0,39.0,70.0,1.0,98.0,208.0,32.666666666666664,1.282051282051282,0.874215581767116,0.0346649026689961
84,85.0,53790.0,814.0,358.0,2473.0,41.0,42418.0,35.0,71.0,1.0,102.0,212.0,34.0,2.4390243902439024,0.86929620418481,0.0349399644488483
85,86.0,53561.0,775.0,341.0,2365.0,43.0,42811.0,33.0,71.0,0.0,97.0,211.0,32.33333333333333,1.3513513513513513,0.846462444900613,0.0348483073690337
86,87.0,53349.0,766.0,320.0,2299.0,42.0,43122.0,31.0,71.0,0.0,99.0,198.0,33.0,0.0,0.829030944213898,0.0348775939553405
87,88.0,53145.0,720.0,326.0,2204.0,36.0,43463.0,34.0,72.0,1.0,79.0,190.0,26.33333333333333,1.1494252873563218,0.82157575062909,0.0351601962874248
88,89.0,52932.0,715.0,313.0,2122.0,35.0,43778.0,31.0,74.0,2.0,91.0,188.0,30.333333333333336,1.25,0.801294849376154,0.0352068744284516
89,90.0,52732.0,683.0,313.0,2039.0,33.0,44097.0,29.0,74.0,0.0,69.0,179.0,23.0,0.0,0.801627714699845,0.0357428131767363
90,91.0,52559.0,637.0,287.0,1963.0,35.0,44418.0,25.0,76.0,2.0,81.0,163.0,27.0,0.0,0.80803876077612,0.036466278787786
91,92.0,52395.0,593.0,272.0,1934.0,32.0,44674.0,23.0,77.0,1.0,73.0,148.0,24.333333333333336,0.0,0.805989489611964,0.0370203233431637
92,93.0,52243.0,566.0,259.0,1857.0,28.0,44944.0,26.0,77.0,0.0,72.0,136.0,24.0,0.0,0.815079066573416,0.0378390957270966
93,94.0,52080.0,551.0,242.0,1779.0,26.0,45219.0,25.0,78.0,1.0,80.0,150.0,26.666666666666668,2.9850746268656714,0.812858477098044,0.0384039532409306
94,95.0,51934.0,526.0,210.0,1702.0,26.0,45499.0,24.0,79.0,1.0,51.0,133.0,17.0,0.0,0.797850511949263,0.0386559836125746
95,96.0,51790.0,500.0,220.0,1636.0,25.0,45727.0,22.0,80.0,1.0,76.0,129.0,25.333333333333336,1.694915254237288,0.822047027017188,0.0398751379013746
96,97.0,51636.0,482.0,221.0,1557.0,26.0,45980.0,18.0,80.0,0.0,57.0,139.0,19.0,0.0,0.805387796133841,0.0401192237530119
97,98.0,51495.0,456.0,217.0,1500.0,24.0,46210.0,18.0,80.0,0.0,64.0,129.0,21.333333333333336,0.0,0.810606143064263,0.0408896709296699
