,Days,Susceptible,Asymptomatic,Presymptomatic,MildlyInfected,SeverelyInfected,Recovered,Hospitalized,Dead,NewDeathsPerDay,NewIdentifiedInfections,NewInfections,TestPositivityRate,CaseFatalityRate,Mean(R),Std(R)
0,1.0,99872.0,87.0,22.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0
1,2.0,99838.0,89.0,31.0,10.0,0.0,32.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,5.0,5.0
2,3.0,99791.0,101.0,44.0,21.0,0.0,43.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,5.0,5.0
3,4.0,99729.0,109.0,68.0,35.0,0.0,59.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,5.0,5.0
4,5.0,99662.0,113.0,80.0,58.0,0.0,87.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,5.0,5.0
5,6.0,99573.0,129.0,90.0,93.0,1.0,114.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,5.0,5.0
6,7.0,99484.0,151.0,95.0,127.0,3.0,140.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,5.0,5.0
7,8.0,99384.0,156.0,111.0,158.0,4.0,186.0,1.0,0.0,0.0,0.0,83.0,0.0,0.0,5.0,5.0
8,9.0,99258.0,180.0,137.0,197.0,4.0,223.0,1.0,0.0,0.0,0.0,115.0,0.0,0.0,5.0,5.0
9,10.0,99140.0,199.0,155.0,230.0,5.0,270.0,1.0,0.0,0.0,0.0,106.0,0.0,0.0,690.0,58.7367006223537
10,11.0,98991.0,220.0,180.0,281.0,3.0,322.0,3.0,0.0,0.0,0.0,129.0,0.0,0.0,56.918686671695,3.37157201734999
11,12.0,98828.0,255.0,201.0,329.0,3.0,380.0,4.0,0.0,0.0,0.0,145.0,0.0,0.0,16.8511327360761,0.803346232513013
12,13.0,98615.0,285.0,241.0,383.0,6.0,466.0,4.0,0.0,0.0,0.0,188.0,0.0,0.0,8.00082920678511,0.34526126451565
13,14.0,98416.0,313.0,246.0,460.0,5.0,555.0,5.0,0.0,0.0,0.0,176.0,0.0,0.0,5.14737583662137,0.202208019966153
14,15.0,98202.0,347.0,261.0,531.0,3.0,649.0,7.0,0.0,0.0,0.0,186.0,0.0,0.0,3.84817048021836,0.140049263067892
15,16.0,97929.0,396.0,303.0,608.0,1.0,756.0,7.0,0.0,0.0,137.0,241.0,45.66666666666666,0.0,3.2425167200272,0.108506684813014
16,17.0,97574.0,485.0,366.0,688.0,3.0,879.0,5.0,0.0,0.0,147.0,319.0,49.0,0.0,2.49479195320094,0.0829755460947999
17,18.0,97183.0,547.0,438.0,787.0,7.0,1033.0,5.0,0.0,0.0,155.0,348.0,51.66666666666667,0.0,1.99341333007627,0.0662999411407875
18,19.0,96785.0,612.0,479.0,915.0,10.0,1195.0,3.0,1.0,1.0,97.0,344.0,32.33333333333333,0.8695652173913043,1.64100790404109,0.0552556103299131
19,20.0,96390.0,667.0,524.0,1009.0,15.0,1391.0,3.0,1.0,0.0,111.0,342.0,37.0,0.0,1.50037413951687,0.0496279655594505
20,21.0,95963.0,719.0,583.0,1122.0,17.0,1594.0,1.0,1.0,0.0,107.0,378.0,35.66666666666667,0.0,1.39623840201162,0.0457107931235841
21,22.0,95505.0,786.0,596.0,1268.0,21.0,1820.0,3.0,1.0,0.0,138.0,405.0,46.0,1.1904761904761905,1.33922227364319,0.0431558346291191
22,23.0,95019.0,861.0,624.0,1405.0,21.0,2066.0,3.0,1.0,0.0,148.0,432.0,49.333333333333336,0.0,1.2820142067656,0.0409733517418457
23,24.0,94509.0,934.0,662.0,1503.0,27.0,2360.0,3.0,2.0,1.0,147.0,450.0,49.0,1.0416666666666665,1.2220194191105,0.0389962066759735
24,25.0,93969.0,1031.0,695.0,1620.0,26.0,2649.0,8.0,2.0,0.0,133.0,479.0,44.333333333333336,0.8064516129032258,1.180535413601,0.0375198784049374
25,26.0,93387.0,1099.0,767.0,1766.0,29.0,2943.0,7.0,2.0,0.0,129.0,514.0,43.0,0.0,1.15964608214113,0.0365435496181531
26,27.0,92795.0,1181.0,818.0,1885.0,30.0,3278.0,10.0,3.0,1.0,130.0,538.0,43.333333333333336,0.0,1.16551360468172,0.0361063416931001
27,28.0,92196.0,1243.0,821.0,2054.0,31.0,3637.0,15.0,3.0,0.0,137.0,533.0,45.66666666666666,0.0,1.17354888802971,0.0357596561891573
28,29.0,91494.0,1332.0,894.0,2198.0,32.0,4028.0,19.0,3.0,0.0,154.0,619.0,51.33333333333333,0.0,1.1605513825309,0.0351038129928521
29,30.0,90745.0,1434.0,960.0,2341.0,33.0,4461.0,23.0,3.0,0.0,151.0,665.0,50.33333333333333,0.0,1.15375601609258,0.0345522668315934
30,31.0,89998.0,1513.0,995.0,2519.0,38.0,4912.0,21.0,4.0,1.0,155.0,671.0,51.66666666666667,0.8,1.14188477523277,0.0339540027955905
31,32.0,89247.0,1602.0,1041.0,2639.0,47.0,5397.0,23.0,4.0,0.0,150.0,665.0,50.0,0.0,1.12736582277203,0.0333458467110003
32,33.0,88409.0,1687.0,1116.0,2813.0,49.0,5899.0,23.0,4.0,0.0,164.0,749.0,54.66666666666666,0.0,1.11670806043979,0.0328301578931189
33,34.0,87612.0,1748.0,1126.0,2975.0,56.0,6452.0,26.0,5.0,1.0,165.0,715.0,55.00000000000001,0.0,1.09953307229781,0.0322556080205458
34,35.0,86804.0,1801.0,1114.0,3162.0,61.0,7026.0,27.0,5.0,0.0,153.0,721.0,51.0,0.0,1.09393369313897,0.0318862001161307
35,36.0,86001.0,1828.0,1148.0,3268.0,63.0,7658.0,29.0,5.0,0.0,176.0,703.0,58.66666666666666,0.0,1.09854284198678,0.0316989951127429
36,37.0,85133.0,1879.0,1185.0,3452.0,64.0,8254.0,28.0,5.0,0.0,167.0,779.0,55.66666666666666,0.0,1.06490027282031,0.0309742072581863
37,38.0,84287.0,1938.0,1212.0,3558.0,62.0,8904.0,33.0,6.0,1.0,167.0,744.0,55.66666666666666,0.7575757575757576,1.04649712124906,0.0304905594338021
38,39.0,83420.0,1957.0,1220.0,3703.0,69.0,9591.0,34.0,6.0,0.0,164.0,776.0,54.66666666666666,0.6802721088435374,1.04415181405798,0.0302939167088506
39,40.0,82548.0,2009.0,1215.0,3789.0,78.0,10319.0,36.0,6.0,0.0,169.0,781.0,56.333333333333336,0.0,1.03202008486203,0.0299924745003518
40,41.0,81692.0,2019.0,1255.0,3908.0,81.0,10998.0,41.0,6.0,0.0,180.0,767.0,60.0,0.0,1.05166379945994,0.0301709361564264
41,42.0,80784.0,2085.0,1261.0,4026.0,86.0,11707.0,45.0,6.0,0.0,177.0,817.0,59.0,0.0,1.04326331324758,0.0299546007235632
42,43.0,79938.0,2085.0,1251.0,4235.0,80.0,12351.0,51.0,9.0,3.0,157.0,750.0,52.33333333333333,2.73972602739726,1.04427154639892,0.0298607159493211
43,44.0,79046.0,2107.0,1285.0,4331.0,81.0,13089.0,51.0,10.0,1.0,163.0,797.0,54.333333333333336,0.6802721088435374,1.04555658668659,0.0297759758803963
44,45.0,78203.0,2156.0,1255.0,4447.0,80.0,13797.0,49.0,13.0,3.0,177.0,757.0,59.0,2.0,1.03666624908836,0.0295467646516523
45,46.0,77257.0,2190.0,1320.0,4581.0,80.0,14509.0,49.0,14.0,1.0,160.0,857.0,53.333333333333336,1.550387596899225,1.02556291646284,0.0292898450132515
46,47.0,76333.0,2240.0,1337.0,4649.0,79.0,15292.0,53.0,17.0,3.0,200.0,822.0,66.66666666666666,2.112676056338028,1.03895601431878,0.0293978752260359
47,48.0,75429.0,2249.0,1331.0,4768.0,77.0,16074.0,52.0,20.0,3.0,178.0,820.0,59.333333333333336,1.935483870967742,1.02387987542301,0.0291114714198123
48,49.0,74540.0,2290.0,1328.0,4830.0,75.0,16868.0,48.0,21.0,1.0,187.0,807.0,62.33333333333333,0.7692307692307693,1.02105220903421,0.0289959342752542
49,50.0,73643.0,2286.0,1348.0,4906.0,80.0,17669.0,46.0,22.0,1.0,167.0,807.0,55.66666666666666,0.0,0.995582960530049,0.0285738073067182
50,51.0,72734.0,2314.0,1330.0,4998.0,79.0,18475.0,47.0,23.0,1.0,161.0,818.0,53.66666666666666,0.6802721088435374,0.992967416896046,0.0284987396902932
51,52.0,71853.0,2327.0,1295.0,5092.0,77.0,19285.0,48.0,23.0,0.0,172.0,782.0,57.333333333333336,0.0,1.0057757980344,0.0286779844728351
52,53.0,70994.0,2300.0,1285.0,5109.0,85.0,20159.0,44.0,24.0,1.0,183.0,766.0,61.0,0.7042253521126761,1.01169967670811,0.0287651578382215
53,54.0,70168.0,2271.0,1289.0,5055.0,84.0,21061.0,46.0,26.0,2.0,188.0,761.0,62.66666666666667,1.5151515151515151,1.00848190116278,0.0287085017955084
54,55.0,69325.0,2260.0,1303.0,5054.0,83.0,21897.0,51.0,27.0,1.0,181.0,751.0,60.333333333333336,0.6896551724137931,0.999799775127423,0.0285657078607835
55,56.0,68419.0,2309.0,1305.0,5094.0,89.0,22701.0,56.0,27.0,0.0,161.0,827.0,53.66666666666666,0.0,0.991511169450489,0.0284335328225428
56,57.0,67601.0,2298.0,1293.0,5085.0,99.0,23545.0,51.0,28.0,1.0,167.0,746.0,55.66666666666666,0.6666666666666667,1.00299895924953,0.0285988076426591
57,58.0,66815.0,2290.0,1241.0,5144.0,98.0,24334.0,48.0,30.0,2.0,177.0,697.0,59.0,1.2658227848101267,1.00602097588483,0.0286500574856966
58,59.0,66025.0,2282.0,1235.0,5155.0,100.0,25130.0,40.0,33.0,3.0,179.0,724.0,59.66666666666667,2.941176470588235,0.99847769018699,0.0285395851939048
59,60.0,65269.0,2258.0,1147.0,5176.0,95.0,25975.0,47.0,33.0,0.0,180.0,670.0,60.0,0.0,0.990764130847171,0.0284237998428945
60,61.0,64552.0,2223.0,1136.0,5090.0,96.0,26822.0,46.0,35.0,2.0,179.0,631.0,59.66666666666667,1.3245033112582782,0.978914628313171,0.0282588312085136
61,62.0,63869.0,2189.0,1095.0,5053.0,97.0,27610.0,51.0,36.0,1.0,172.0,626.0,57.333333333333336,0.7042253521126761,0.962497331224503,0.0280431560552685
62,63.0,63133.0,2121.0,1140.0,4993.0,103.0,28425.0,48.0,37.0,1.0,175.0,665.0,58.333333333333336,0.684931506849315,0.941171360966368,0.0277777944225591
63,64.0,62496.0,2041.0,1062.0,4947.0,96.0,29268.0,53.0,37.0,0.0,170.0,575.0,56.66666666666666,0.6802721088435374,0.936018970876749,0.0277834849978648
