,Days,Susceptible,Asymptomatic,Presymptomatic,MildlyInfected,SeverelyInfected,Recovered,Hospitalized,Dead,NewDeathsPerDay,NewIdentifiedInfections,NewInfections,TestPositivityRate,CaseFatalityRate,Mean(R),Std(R)
0,1.0,99859.0,95.0,27.0,2.0,0.0,17.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0
1,2.0,99801.0,103.0,42.0,19.0,0.0,35.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,5.0,5.0
2,3.0,99721.0,124.0,68.0,40.0,0.0,47.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,5.0,5.0
3,4.0,99658.0,134.0,77.0,63.0,0.0,68.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,5.0,5.0
4,5.0,99582.0,138.0,86.0,99.0,1.0,94.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,5.0,5.0
5,6.0,99464.0,158.0,123.0,127.0,2.0,126.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,5.0,5.0
6,7.0,99359.0,174.0,142.0,153.0,4.0,168.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,5.0,5.0
7,8.0,99244.0,198.0,154.0,200.0,5.0,199.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,5.0,5.0
8,9.0,99117.0,201.0,183.0,235.0,4.0,258.0,2.0,0.0,0.0,0.0,112.0,0.0,0.0,800.0,63.2455532033676
9,10.0,98967.0,229.0,206.0,279.0,7.0,309.0,3.0,0.0,0.0,0.0,134.0,0.0,0.0,53.8146739380663,3.05155019961543
10,11.0,98797.0,277.0,211.0,335.0,11.0,365.0,4.0,0.0,0.0,0.0,144.0,0.0,0.0,16.2588141379427,0.741338113051752
11,12.0,98591.0,305.0,238.0,407.0,11.0,443.0,5.0,0.0,0.0,0.0,178.0,0.0,0.0,7.80715119206864,0.323616828641153
12,13.0,98370.0,344.0,279.0,460.0,12.0,528.0,7.0,0.0,0.0,0.0,197.0,0.0,0.0,4.81389794426882,0.186394872790139
13,14.0,98123.0,398.0,301.0,552.0,16.0,603.0,7.0,0.0,0.0,0.0,212.0,0.0,0.0,3.6217961538574,0.130266953393054
14,15.0,97790.0,479.0,368.0,633.0,16.0,706.0,8.0,0.0,0.0,159.0,300.0,53.0,0.0,3.11288055820093,0.102796372441636
15,16.0,97357.0,549.0,476.0,731.0,23.0,856.0,7.0,1.0,1.0,151.0,392.0,50.33333333333333,100.0,2.38989987195433,0.0790508616564642
16,17.0,96925.0,632.0,501.0,882.0,19.0,1031.0,9.0,1.0,0.0,170.0,372.0,56.66666666666666,0.0,1.93275759780089,0.0638601085398863
17,18.0,96457.0,712.0,564.0,1012.0,23.0,1222.0,9.0,1.0,0.0,101.0,408.0,33.666666666666664,0.7575757575757576,1.59230051296389,0.0534642187565067
18,19.0,95955.0,808.0,620.0,1130.0,28.0,1447.0,11.0,1.0,0.0,85.0,436.0,28.33333333333333,0.0,1.47111685207145,0.048422401006448
19,20.0,95481.0,869.0,660.0,1261.0,27.0,1690.0,11.0,1.0,0.0,106.0,421.0,35.333333333333336,0.0,1.45029286676017,0.0460236530039306
20,21.0,94969.0,929.0,703.0,1427.0,32.0,1927.0,12.0,1.0,0.0,144.0,463.0,48.0,0.0,1.4323399188222,0.0441190132184914
21,22.0,94402.0,1009.0,767.0,1568.0,38.0,2205.0,10.0,1.0,0.0,156.0,502.0,52.0,1.4285714285714286,1.35582607280251,0.0415265047901391
22,23.0,93817.0,1081.0,781.0,1741.0,40.0,2526.0,12.0,2.0,1.0,153.0,511.0,51.0,1.0416666666666665,1.28900979814428,0.0392779096604006
23,24.0,93210.0,1128.0,855.0,1893.0,43.0,2856.0,12.0,3.0,1.0,141.0,542.0,47.0,0.7692307692307693,1.24169824142153,0.0375583050578582
24,25.0,92579.0,1160.0,916.0,2030.0,49.0,3250.0,13.0,3.0,0.0,137.0,567.0,45.66666666666666,0.0,1.20141498518591,0.0361419770313812
25,26.0,91910.0,1225.0,925.0,2227.0,52.0,3641.0,17.0,3.0,0.0,155.0,611.0,51.66666666666667,0.0,1.19005954766561,0.0353085210832004
26,27.0,91197.0,1316.0,960.0,2394.0,53.0,4057.0,20.0,3.0,0.0,167.0,638.0,55.66666666666666,0.8,1.1635501346636,0.0343560631076132
27,28.0,90464.0,1398.0,966.0,2588.0,46.0,4511.0,24.0,3.0,0.0,156.0,649.0,52.0,0.0,1.11845709610977,0.0331987245102675
28,29.0,89784.0,1440.0,966.0,2746.0,49.0,4988.0,24.0,3.0,0.0,167.0,600.0,55.66666666666666,0.0,1.10368284089011,0.0325741690976156
29,30.0,89021.0,1524.0,1037.0,2868.0,50.0,5469.0,28.0,3.0,0.0,169.0,672.0,56.333333333333336,0.0,1.0829976696999,0.0319497532045342
30,31.0,88260.0,1590.0,1077.0,3020.0,51.0,5964.0,33.0,5.0,2.0,153.0,684.0,51.0,1.3986013986013985,1.06054440326238,0.0313556526072944
31,32.0,87497.0,1656.0,1062.0,3191.0,48.0,6506.0,34.0,6.0,1.0,168.0,679.0,56.00000000000001,0.684931506849315,1.06200697800947,0.0311681668770859
32,33.0,86679.0,1698.0,1142.0,3311.0,54.0,7074.0,35.0,7.0,1.0,166.0,727.0,55.333333333333336,1.3071895424836601,1.0632329751248,0.0310176937753721
