,Days,Susceptible,Asymptomatic,Presymptomatic,MildlyInfected,SeverelyInfected,Recovered,Hospitalized,Dead,NewDeathsPerDay,NewIdentifiedInfections,NewInfections,TestPositivityRate,CaseFatalityRate,Mean(R),Std(R)
0,1.0,99867.0,94.0,19.0,3.0,0.0,17.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0
1,2.0,99813.0,98.0,43.0,10.0,1.0,35.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,5.0,5.0
2,3.0,99757.0,107.0,57.0,27.0,2.0,50.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,5.0,5.0
3,4.0,99699.0,114.0,66.0,54.0,3.0,64.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,5.0,5.0
4,5.0,99619.0,123.0,87.0,72.0,5.0,94.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,5.0,5.0
5,6.0,99531.0,149.0,93.0,104.0,5.0,118.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,5.0,5.0
6,7.0,99427.0,170.0,96.0,143.0,6.0,158.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,5.0,5.0
7,8.0,99333.0,179.0,109.0,166.0,7.0,206.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,5.0,5.0
8,9.0,99203.0,205.0,135.0,195.0,9.0,253.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,5.0,5.0
9,10.0,99077.0,235.0,150.0,239.0,9.0,289.0,1.0,0.0,0.0,0.0,114.0,0.0,0.0,1100.0,74.1619848709566
10,11.0,98916.0,262.0,163.0,293.0,8.0,356.0,2.0,0.0,0.0,0.0,136.0,0.0,0.0,56.9478178523099,2.68753368783563
11,12.0,98765.0,290.0,172.0,324.0,7.0,437.0,5.0,0.0,0.0,0.0,135.0,0.0,0.0,16.1073134053617,0.623677665779705
12,13.0,98569.0,306.0,218.0,360.0,8.0,533.0,6.0,0.0,0.0,0.0,172.0,0.0,0.0,7.96428191040448,0.27512155341018
13,14.0,98370.0,321.0,236.0,434.0,7.0,624.0,8.0,0.0,0.0,0.0,179.0,0.0,0.0,5.47950478088592,0.167435126569901
14,15.0,98179.0,337.0,263.0,480.0,11.0,722.0,8.0,0.0,0.0,0.0,166.0,0.0,0.0,4.28515406583582,0.118169001126936
15,16.0,97875.0,402.0,324.0,566.0,14.0,812.0,7.0,0.0,0.0,219.0,264.0,43.8,0.0,3.67122263395138,0.0913250763580575
16,17.0,97461.0,496.0,437.0,663.0,16.0,919.0,7.0,1.0,1.0,229.0,361.0,45.8,0.0,2.99285217444371,0.0708578288967416
17,18.0,96958.0,602.0,551.0,799.0,15.0,1066.0,8.0,1.0,0.0,218.0,428.0,43.6,0.0,2.60290235935174,0.0580721504698129
18,19.0,96378.0,738.0,646.0,937.0,17.0,1275.0,8.0,1.0,0.0,171.0,511.0,34.2,1.0309278350515463,2.34766260885265,0.0495371260658342
19,20.0,95694.0,862.0,791.0,1143.0,19.0,1480.0,10.0,1.0,0.0,233.0,604.0,46.6,0.4629629629629629,2.2074855911059,0.0438093214993389
20,21.0,94893.0,998.0,945.0,1370.0,20.0,1764.0,9.0,1.0,0.0,244.0,695.0,48.8,0.4784688995215311,2.03999286660186,0.0388165391704871
21,22.0,93956.0,1201.0,1088.0,1665.0,20.0,2058.0,11.0,1.0,0.0,301.0,836.0,60.2,0.0,1.89622302110176,0.0347652958694855
22,23.0,92891.0,1425.0,1233.0,2004.0,24.0,2412.0,10.0,1.0,0.0,387.0,919.0,77.4,0.0,1.75585971927834,0.0313296719689348
23,24.0,91576.0,1685.0,1458.0,2396.0,36.0,2837.0,11.0,1.0,0.0,454.0,1147.0,90.8,0.4424778761061947,1.60613944468258,0.028278154724896
24,25.0,90066.0,2027.0,1686.0,2816.0,48.0,3344.0,11.0,2.0,1.0,455.0,1319.0,91.0,0.0,1.45872388302424,0.025635079658784
25,26.0,88332.0,2344.0,1984.0,3275.0,60.0,3987.0,16.0,2.0,0.0,464.0,1523.0,92.8,0.0,1.34959322127319,0.0236552418037661
26,27.0,86474.0,2705.0,2263.0,3806.0,73.0,4656.0,20.0,3.0,1.0,456.0,1639.0,91.2,0.234192037470726,1.26509765936147,0.0221538215340462
