,Days,Susceptible,Asymptomatic,Presymptomatic,MildlyInfected,SeverelyInfected,Recovered,Hospitalized,Dead,NewDeathsPerDay,NewIdentifiedInfections,NewInfections,TestPositivityRate,CaseFatalityRate,Mean(R),Std(R)
0,1.0,99866.0,105.0,16.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0
1,2.0,99829.0,112.0,26.0,10.0,0.0,23.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,5.0,5.0
2,3.0,99751.0,128.0,54.0,32.0,1.0,34.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,5.0,5.0
3,4.0,99668.0,151.0,71.0,60.0,1.0,49.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,5.0,5.0
4,5.0,99586.0,158.0,94.0,80.0,0.0,81.0,1.0,0.0,0.0,0.0,72.0,0.0,0.0,5.0,5.0
5,6.0,99493.0,166.0,107.0,115.0,1.0,117.0,1.0,0.0,0.0,0.0,83.0,0.0,0.0,5.0,5.0
6,7.0,99384.0,179.0,124.0,150.0,2.0,159.0,2.0,0.0,0.0,0.0,93.0,0.0,0.0,5.0,5.0
7,8.0,99280.0,192.0,129.0,184.0,5.0,208.0,2.0,0.0,0.0,0.0,88.0,0.0,0.0,5.0,5.0
8,9.0,99166.0,199.0,148.0,215.0,9.0,261.0,2.0,0.0,0.0,0.0,98.0,0.0,0.0,1085.0,73.6545993132812
9,10.0,99017.0,224.0,176.0,251.0,7.0,322.0,3.0,0.0,0.0,0.0,129.0,0.0,0.0,60.1608526123185,2.78093639576085
10,11.0,98840.0,271.0,202.0,293.0,6.0,385.0,3.0,0.0,0.0,0.0,149.0,0.0,0.0,15.5773444298931,0.610993717061392
11,12.0,98678.0,290.0,223.0,346.0,7.0,453.0,3.0,0.0,0.0,0.0,144.0,0.0,0.0,7.46026479331688,0.264754890651587
12,13.0,98477.0,319.0,237.0,418.0,7.0,539.0,3.0,0.0,0.0,0.0,169.0,0.0,0.0,4.9199082220384,0.159204491350787
13,14.0,98249.0,349.0,282.0,479.0,9.0,628.0,4.0,0.0,0.0,0.0,203.0,0.0,0.0,3.83887183539303,0.113597967504564
14,15.0,97953.0,403.0,342.0,554.0,10.0,734.0,4.0,0.0,0.0,216.0,262.0,43.2,0.0,3.25561602533634,0.0886394806357384
15,16.0,97495.0,525.0,455.0,640.0,14.0,867.0,4.0,0.0,0.0,251.0,400.0,50.2,0.0,2.45877491887975,0.067168612193228
